exec_date,1m,3m,6m,12m,24m,realized_vol63
1998-07-13,-0.08189257271111472,-0.15454377040677836,0.08549986050814029,0.1968772694948131,0.27187314659561745,0.3033565500559583
2000-12-28,0.03371906137438141,-0.12686247653403804,-0.07866540920862353,-0.11769709915378779,-0.30092858934720423,0.24277766631786016
2006-03-09,0.013320633012216199,-0.01606601442573663,0.01216301452866575,0.10022136445828633,0.0329926041890054,0.10833544987901482
2006-06-30,-0.0015240807540306545,0.04948697496918886,0.1142624209656431,0.19798721985593737,-0.008909044161035884,0.09916749493303474
2006-07-28,0.03058227774704103,0.0996951503832968,0.13115617200882324,0.15209594379440894,0.016712175864743273,0.07154793113463019
2007-03-22,0.03197821203540574,0.060729944790031354,0.058332839961864114,-0.05934331576930907,-0.42655259748169594,0.10186649759204926
2007-05-23,-0.014126401793462695,-0.03938089015561841,-0.05537075667512592,-0.08512620195917697,-0.4180133588619297,0.1779932807234279
2024-08-28,0.02020801118430815,0.07060528539119204,0.040040902870354333,0.14063986132124717,,0.12423019283867363
