date,equity
2020-07-09,3.6692348937261907
2020-07-16,3.706238276282441
2020-07-23,3.7179222561951777
2020-07-30,3.7625286953947272
2020-08-06,3.8466552823458278
2020-08-13,3.8325316548008184
2020-08-20,3.839407764922215
2020-08-27,3.895274258788033
2020-09-03,3.879540380082886
2020-09-10,3.8146821081738307
2020-09-17,3.8249814726335436
2020-09-24,3.7619990303754713
2020-10-09,3.894116508279241
2020-10-16,3.89802108719584
2020-10-23,3.887866118372053
2020-10-30,3.7775644506660497
2020-11-06,3.9220032455429377
2020-11-13,3.9924965924365488
2020-11-20,3.9772696317023035
2020-11-27,4.02233738175688
2020-12-04,4.055905585258028
2020-12-11,4.0363480082980265
2020-12-18,4.080668258033523
2020-12-25,4.099915249597345
2021-01-04,4.266620512332087
2021-01-11,4.333761082910751
2021-01-18,4.355836219329227
2021-01-25,4.549262808940964
2021-02-01,4.370271739154223
2021-02-08,4.534419548190232
2021-02-22,4.416557646638289
2021-03-01,4.32962557007746
2021-03-08,4.092209131994867
2021-03-15,4.107791890304435
2021-03-22,4.135898602718057
2021-03-29,4.179438548345286
2021-04-06,4.308688433610941
2021-04-13,4.276335669461636
2021-04-20,4.39236964938802
2021-04-27,4.488153367226743
2021-05-07,4.45720555657001
2021-05-14,4.520179557462082
2021-05-21,4.569677767580642
2021-05-28,4.68379810437366
2021-06-04,4.7062274826743655
2021-06-11,4.75670353247678
2021-06-21,4.725527364053467
2021-06-28,4.864111333691835
2021-07-05,4.876838174764962
2021-07-12,5.027046591248786
2021-07-19,4.924762462493997
2021-07-26,4.991086341712338
2021-08-02,5.017768856047707
2021-08-09,5.030932119282769
2021-08-16,5.0003222111367345
2021-08-23,4.99853934021408
2021-08-30,5.017909883388649
2021-09-06,5.004598085238138
2021-09-13,4.967723809875563
2021-09-22,4.927092143581866
2021-09-29,4.907129415099227
2021-10-13,4.89650309181078
2021-10-20,5.021504714484498
2021-10-27,5.039299959134569
2021-11-03,5.103516172439718
2021-11-10,5.142748898944275
2021-11-17,5.174310511252341
2021-11-24,5.212248093440773
2021-12-01,5.107505993103215
2021-12-08,5.213441571770128
2021-12-15,5.218586101981669
2021-12-22,5.21169258661408
2021-12-29,5.265114163492509
2022-01-06,5.211841674599173
2022-01-13,5.19146264703914
2022-01-20,5.092650221221504
2022-01-27,5.003471845132286
2022-02-10,5.023199452595362
2022-02-17,4.917028166494309
2022-02-24,4.842753492364196
2022-03-03,4.889422886926878
2022-03-10,4.763212407480924
2022-03-17,4.948721201841902
2022-03-24,5.0060325331640865
2022-03-31,4.970589152929203
2022-04-11,4.720665380232411
2022-04-18,4.735363507372005
2022-04-25,4.376866015682692
2022-05-05,4.423100087579557
2022-05-12,4.3665171938177
2022-05-19,4.375265624643655
2022-05-26,4.410808570335691
2022-06-02,4.606391698536708
2022-06-10,4.5430095546195295
2022-06-17,4.497333391286482
2022-06-24,4.784905526840531
2022-07-01,4.6973280016270875
2022-07-08,4.773276709475189
2022-07-15,4.7044682510616
2022-07-22,4.745652574711773
2022-07-29,4.787279882283511
2022-08-05,4.829966811935734
2022-08-12,4.9186462033587945
2022-08-19,4.920202037940848
2022-08-26,4.77985534269485
2022-09-02,4.607576363132671
2022-09-09,4.705315146220718
2022-09-19,4.426388257074567
2022-09-26,4.260635762480941
2022-10-10,4.158144392041336
2022-10-17,4.381746856189963
2022-10-24,4.362736543582707
2022-10-31,4.340404660020161
2022-11-07,4.482188550123206
2022-11-14,4.498418848873566
2022-11-21,4.504708031863467
2022-11-28,4.4697183395892
2022-12-05,4.564980100303768
2022-12-12,4.572450121464114
2022-12-19,4.447385260304207
2022-12-26,4.455329400029629
2023-01-03,4.467379045097906
2023-01-10,4.635254856372234
2023-01-17,4.7412462869237295
2023-01-31,4.809167375161115
2023-02-07,4.8422798021054945
2023-02-14,4.826251110784654
2023-02-21,4.7449531425123554
2023-02-28,4.728883385552796
2023-03-07,4.738874233118427
2023-03-14,4.699321931783801
2023-03-21,4.771736922325368
2023-03-28,4.782532680240945
2023-04-04,4.8496016248248885
2023-04-12,4.848343753139942
2023-04-19,4.878758333288314
2023-04-26,4.754338769833577
2023-05-08,4.781396279394445
2023-05-15,4.808466069927671
2023-05-22,4.819300583260168
2023-05-29,4.786123910963377
2023-06-05,4.824180274306247
2023-06-12,4.8334910931383925
2023-06-19,4.935821422042806
2023-06-28,4.872137344985934
2023-07-05,4.9280410173096385
2023-07-12,4.933624811799348
2023-07-19,4.97409930160202
2023-07-26,4.982865033598218
2023-08-02,4.969315524120067
2023-08-09,4.950113906120289
2023-08-16,4.8424508145557
2023-08-23,4.7527921594675
2023-08-30,4.886626113409211
2023-09-06,4.8418088316865
2023-09-13,4.757531223689556
2023-09-20,4.675598107671051
2023-09-27,4.629676232618853
2023-10-12,4.685418848156219
2023-10-19,4.524353173561811
2023-10-26,4.4054197166846905
2023-11-02,4.5778624597723
2023-11-09,4.686355858105348
2023-11-16,4.725237024045233
2023-11-23,4.748332641004429
2023-11-30,4.730635105276273
2023-12-07,4.711917049929178
2023-12-14,4.734371686331149
2023-12-21,4.712549621315522
2023-12-28,4.791840511531094
2024-01-05,4.615809027967907
2024-01-12,4.640155083274187
2024-01-19,4.607015612480002
2024-01-26,4.58752699007576
2024-02-02,4.436190744175132
2024-02-19,4.729621691082797
2024-02-26,4.770789434638886
2024-03-04,4.913311557039523
2024-03-11,4.983116661126232
2024-03-18,5.04598292435184
2024-03-25,4.9560203530478
2024-04-01,5.021858175971051
2024-04-10,4.8717168538901054
2024-04-17,4.817086200633395
2024-04-24,4.797807380091433
2024-05-06,5.025239171789809
2024-05-13,4.998755072617347
2024-05-20,5.061526783929822
2024-05-27,4.99948556919169
2024-06-03,4.974069521451139
2024-06-11,4.973192883852809
2024-06-18,5.0584669429582965
2024-06-25,4.893178498761161
2024-07-02,4.8606538959078875
2024-07-09,4.871909861587591
2024-07-16,4.977162945257271
2024-07-23,4.892750669018607
2024-07-30,4.7811672973264585
2024-08-06,4.689113843693451
2024-08-13,4.746259955925076
2024-08-20,4.758070195882452
2024-08-27,4.7134922672264485
2024-09-03,4.712929774256854
2024-09-10,4.674066710080879
2024-09-19,4.776240822877001
2024-09-26,5.045327869712104
2024-10-10,6.2116617770512725
2024-10-17,6.153727210610493
2024-10-24,6.268139872848868
2024-10-31,6.211851951652188
2024-11-07,6.520723162055696
2024-11-14,6.498027096706921
2024-11-21,6.450753023310242
2024-11-28,6.410042554375777
2024-12-05,6.489407299758606
2024-12-12,6.508345044844592
2024-12-19,6.409281022663402
2024-12-26,6.501983636040309
2025-01-03,6.450900538893021
2025-01-10,6.388258654882111
2025-01-17,6.549274888977794
2025-01-24,6.634523108987304
2025-02-10,6.6159311151815485
2025-02-17,6.642252203628224
2025-02-24,6.570795204061816
2025-03-03,6.497742916065392
2025-03-10,6.366892790603382
2025-03-17,6.4017469626017345
2025-03-24,6.454116531536059
2025-03-31,6.36684379801372
2025-04-08,6.004528275375967
2025-04-15,6.253044998370485
2025-04-22,6.200857344403696
2025-04-29,6.35956079240048
2025-05-09,6.4160472433274816
2025-05-16,6.583988477819978
2025-05-23,6.497738177393082
2025-05-30,6.558783866026861
2025-06-09,6.611018283764714
2025-06-16,6.62621050200311
2025-06-23,6.621986722388729
2025-06-30,6.720256077178127
2025-07-07,6.733927068828016
2025-07-14,6.75479381811879
2025-07-21,6.774768891393829
2025-07-28,6.819901114771673
2025-08-04,6.7883197675494005
2025-08-11,6.81173263446351
2025-08-18,6.9256147041953
2025-08-25,7.0233811208544745
2025-09-01,7.1566000225289095
2025-09-08,7.166916624814213
2025-09-15,7.315574327575201
2025-09-22,7.384380550801333
2025-09-29,7.391677599972553
2025-10-14,7.383275558819213
2025-10-21,7.433868566994996
2025-10-28,7.519476193037431
2025-11-04,7.454309865014975
2025-11-11,7.495865341916237
2025-11-18,7.369678555905581
2025-11-25,7.452571378384382
2025-12-02,7.487560098965198
2025-12-09,7.493689211040479
2025-12-16,7.471771353669115
2025-12-23,7.5320215933312245
2025-12-30,7.5246560917757135
2026-01-08,7.538564788395995
2026-01-15,7.551163779162257
2026-01-22,7.5347880712805795
2026-01-29,7.565099672992513
2026-02-05,7.472201401518628
2026-02-12,7.491680583275028
2026-02-27,7.517086785892477
2026-03-06,7.441163896112146
2026-03-13,7.381719549613223
2026-03-20,7.311916079835447
2026-03-27,7.2669818410395495
2026-04-03,7.307205064477193
2026-04-13,7.843780976834193
2026-04-20,8.083921114604207
2026-04-27,8.105342261030323
2026-05-07,8.300029914597145
2026-05-14,8.458396734882712
2026-05-21,8.36230326963094
2026-05-28,8.587356594607993
2026-06-04,8.654256876709487
2026-06-11,8.254410122756072
2026-06-18,8.784364555783075
2026-06-26,8.64286028575665
2026-07-03,8.539947619033006
2026-07-10,8.405610000020639
2026-07-17,7.884197316445188
2026-07-24,7.925110115765144
2026-07-31,7.819873618714023
2026-08-07,8.217628849377705
2026-08-14,8.305718385768813
