date,equity
2015-05-29,1.7922698763273106
2015-06-05,1.7920133877234223
2015-06-12,1.789005216774163
2015-06-19,1.8006904626775349
2015-06-29,1.7727453303762288
2015-07-06,1.7782897724419267
2015-07-13,1.8264563761110495
2015-07-20,1.909336380056649
2015-07-27,1.876361814927994
2015-08-03,1.8899414114596373
2015-08-10,1.9461493670020102
2015-08-17,1.9442836637431717
2015-08-24,1.8335420907849098
2015-08-31,1.8513628920584033
2015-09-09,1.883398997877888
2015-09-16,1.8446974542150092
2015-09-23,1.8899812207128728
2015-09-30,1.8675357588573738
2015-10-14,1.9996123107940986
2015-10-21,2.03029863872901
2015-10-28,2.1455866505997707
2015-11-04,2.199233319541663
2015-11-11,2.258008020971239
2015-11-18,2.231081087393279
2015-11-25,2.2625656287317684
2015-12-02,2.2509904212492917
2015-12-09,2.2412919301908287
2015-12-16,2.27208165458656
2015-12-23,2.279859256316459
2015-12-30,2.284424902004758
2016-01-07,2.19837005897508
2016-01-14,2.215404382057158
2016-01-21,2.150280468545887
2016-01-28,2.0538060951377934
2016-02-04,2.1711103478170615
2016-02-18,2.1986776832780643
2016-02-25,2.1444734181132272
2016-03-03,2.158971418603829
2016-03-10,2.1121769141384417
2016-03-17,2.2204711407142455
2016-03-24,2.290346529367691
2016-03-31,2.323860549641335
2016-04-08,2.3158270639425136
2016-04-15,2.378400940709839
2016-04-22,2.3143544477551456
2016-04-29,2.2865219380599764
2016-05-09,2.2361414027351696
2016-05-16,2.244453232816704
2016-05-23,2.2647042975725302
2016-05-30,2.2826846451697227
2016-06-06,2.368538888061209
2016-06-15,2.2994426294594184
2016-06-22,2.3081637540766486
2016-06-29,2.3312520990650936
2016-07-06,2.3689640894463855
2016-07-13,2.4163286715969865
2016-07-20,2.4265481631945582
2016-07-27,2.4137233065048025
2016-08-03,2.407269606953232
2016-08-10,2.4343183676869353
2016-08-17,2.4758146318965903
2016-08-24,2.4612001462138426
2016-08-31,2.459131510789159
2016-09-07,2.481565585222845
2016-09-14,2.436872597600933
2016-09-23,2.464757249445714
2016-09-30,2.4560411796203256
2016-10-14,2.4334015416578083
2016-10-21,2.443497514666094
2016-10-28,2.4278775652861397
2016-11-04,2.39409164921878
2016-11-11,2.4391595019737524
2016-11-18,2.458798387934806
2016-11-25,2.4766489076245444
2016-12-02,2.443669164588599
2016-12-09,2.4872771677677505
2016-12-16,2.485654485802653
2016-12-23,2.4859202225852584
2016-12-30,2.4670335269543235
2017-01-09,2.500224575183438
2017-01-16,2.5091535454397143
2017-01-23,2.5231229918374383
2017-02-06,2.5479407449850133
2017-02-13,2.5787715494037142
2017-02-20,2.5891409344486536
2017-02-27,2.6051952535211864
2017-03-06,2.61461854301132
2017-03-13,2.6233328817309
2017-03-20,2.6234156622287617
2017-03-27,2.607888674487091
2017-04-05,2.611463957525529
2017-04-12,2.5789036937561445
2017-04-19,2.5585347179077065
2017-04-26,2.576405427451809
2017-05-04,2.5996402988483935
2017-05-11,2.5615687499708573
2017-05-18,2.5786138757416315
2017-05-25,2.584727664288169
2017-06-05,2.5917488925469816
2017-06-12,2.577516942274085
2017-06-19,2.6205383537683473
2017-06-26,2.625922360158816
2017-07-03,2.6078073807100792
2017-07-10,2.5986895112823323
2017-07-17,2.5195038998316206
2017-07-24,2.561567047108202
2017-07-31,2.5870118360370804
2017-08-07,2.5914581989316052
2017-08-14,2.628063277667004
2017-08-21,2.627644811565555
2017-08-28,2.6524530872393743
2017-09-04,2.714056021129781
2017-09-11,2.7226626276416046
2017-09-18,2.72633352751223
2017-09-25,2.6717566953465828
2017-10-09,2.7490894482173034
2017-10-16,2.753469590617417
2017-10-23,2.757541975073692
2017-10-30,2.7499077265850507
2017-11-06,2.763725786702514
2017-11-13,2.7994975790573142
2017-11-20,2.772061428800503
2017-11-27,2.715242944668678
2017-12-04,2.7232546664848614
2017-12-11,2.758101068829752
2017-12-18,2.7542121897626326
2017-12-25,2.7282929249739394
2018-01-02,2.748350555059047
2018-01-09,2.8054330741174476
2018-01-16,2.7592188318194717
2018-01-23,2.8349930192609136
2018-01-30,2.8359898787805817
2018-02-06,2.6351777048435276
2018-02-13,2.6590689283465947
2018-02-27,2.7963623346492055
2018-03-06,2.8480699705338797
2018-03-13,2.9343987524003823
2018-03-20,2.899880595516626
2018-03-27,2.81581507573584
2018-04-03,2.8241278759018664
2018-04-12,2.8300060532489923
2018-04-19,2.8451268792323283
2018-04-26,2.7925596943098765
2018-05-07,2.8772868918626724
2018-05-14,2.8894203774828764
2018-05-21,2.9110729517870584
2018-05-28,2.8674261361661273
2018-06-04,2.824659202716456
2018-06-11,2.8229492822945907
2018-06-19,2.7150377693882746
2018-06-26,2.7018466589525763
2018-07-03,2.7281657816362843
2018-07-10,2.7629131922011587
2018-07-17,2.805023787213866
2018-07-24,2.8094647652239844
2018-07-31,2.7202145988476905
2018-08-07,2.685471404018561
2018-08-14,2.719269499317121
2018-08-21,2.6619556895121868
2018-08-28,2.7242312134658437
2018-09-04,2.7002685826394126
2018-09-11,2.6244975983971024
2018-09-18,2.6051268127004628
2018-09-26,2.651921647161953
2018-10-10,2.489098722658334
2018-10-17,2.4176480405603953
2018-10-24,2.3822419494263385
2018-10-31,2.407592982116038
2018-11-07,2.5187140717944336
2018-11-14,2.4827930621920404
2018-11-21,2.4341132827162038
2018-11-28,2.469610412330515
2018-12-05,2.484582066712154
2018-12-12,2.43594243808206
2018-12-19,2.293225588010426
2018-12-26,2.2765011377198414
2019-01-04,2.2915075778319176
2019-01-11,2.3461393199044744
2019-01-18,2.384786541537312
2019-01-25,2.382344412340803
2019-02-01,2.4050410551194275
2019-02-15,2.5213899427901096
2019-02-22,2.621538820946241
2019-03-01,2.7334267652779016
2019-03-08,2.7429127948943077
2019-03-15,2.794522827597526
2019-03-22,2.7864742386463854
2019-03-29,2.8287697973640324
2019-04-08,2.8894311894848963
2019-04-15,2.862957753908098
2019-04-22,2.883264318868767
2019-04-29,2.8921573570430517
2019-05-09,2.847457699043013
2019-05-16,2.8457524421277096
2019-05-23,2.7876793693362076
2019-05-30,2.7930873110888355
2019-06-06,2.7939010667463218
2019-06-14,2.848604411205846
2019-06-21,2.9190543974925793
2019-06-28,2.90933936483245
2019-07-05,2.9375293450875453
2019-07-12,2.952377735407225
2019-07-19,2.9317076955103967
2019-07-26,2.9744327476651153
2019-08-02,2.9133909221473955
2019-08-09,2.882736201315307
2019-08-16,2.9131827556272274
2019-08-23,2.9304890464226303
2019-08-30,2.9663069815313277
2019-09-06,3.0673069160918227
2019-09-16,3.104253169782832
2019-09-23,3.0964548716066833
2019-09-30,3.0734629973456142
2019-10-14,3.13122866985612
2019-10-21,3.136326799466593
2019-10-28,3.2249440855275013
2019-11-04,3.241391861091505
2019-11-11,3.2219080424379185
2019-11-18,3.247393909243676
2019-11-25,3.2435483033438777
2019-12-02,3.239092320529809
2019-12-09,3.2992505263036827
2019-12-16,3.393070309871133
2019-12-23,3.376441032605744
2019-12-30,3.4286372208441596
2020-01-07,3.5335362302660505
2020-01-14,3.5831160185341884
2020-01-21,3.627132635948902
2020-02-05,3.7132962161500127
2020-02-12,3.8946080398667258
2020-02-19,3.964343859743416
2020-02-26,3.867041071842781
2020-03-04,3.874726947880777
2020-03-11,3.6099236443215386
2020-03-18,3.3900843736875728
2020-03-25,3.562286495434657
2020-04-01,3.493101794761699
2020-04-09,3.8057580976854775
2020-04-16,3.904631338916436
2020-04-23,3.917228331350888
2020-04-30,4.047934778873996
2020-05-12,4.128189818425457
2020-05-19,4.190515362901528
2020-05-26,4.196372723402091
2020-06-02,4.289494539480944
2020-06-09,4.387805877599379
2020-06-16,4.415851121133964
2020-06-23,4.527361655135649
2020-07-02,4.565061872423029
2020-07-09,4.689369617852124
2020-07-16,4.6732975319301
2020-07-23,4.671241599546243
2020-07-30,4.748335021234299
2020-08-06,4.895403071494881
2020-08-13,4.845669925866329
2020-08-20,4.894429595141351
2020-08-27,4.97234462995898
2020-09-03,4.9382844062846925
2020-09-10,4.82268104575454
2020-09-17,4.821136926614617
2020-09-24,4.76907177027098
2020-10-09,4.969100874509291
2020-10-16,4.9891980441281865
2020-10-23,4.962968705178018
2020-10-30,4.825807965927353
2020-11-06,5.050275085452852
2020-11-13,5.0731789390533875
2020-11-20,5.078832407525343
2020-11-27,5.15360987227335
2020-12-04,5.208023915011704
2020-12-11,5.190250067220428
2020-12-18,5.29363258187419
2020-12-25,5.33347065211129
2021-01-04,5.52913650072975
2021-01-11,5.615977685972107
2021-01-18,5.659795828473031
2021-01-25,5.985440115839591
2021-02-01,5.761818800280844
2021-02-08,5.99557376806008
2021-02-22,5.771958139198183
2021-03-01,5.652044050826517
2021-03-08,5.199170920258784
2021-03-15,5.292966903421517
2021-03-22,5.3330908690759395
2021-03-29,5.30444856982987
2021-04-06,5.529693936573992
2021-04-13,5.501780748678676
2021-04-20,5.613650512896119
2021-04-27,5.763140676422925
2021-05-07,5.62314148238876
2021-05-14,5.675376970904241
2021-05-21,5.758729506794283
2021-05-28,5.928805488691889
2021-06-04,5.953131652754603
2021-06-11,6.059689804245593
2021-06-21,6.0513241741368775
2021-06-28,6.2587655151889665
2021-07-05,6.260271281604275
2021-07-12,6.450151503872495
2021-07-19,6.311226765784212
2021-07-26,6.399777296268366
2021-08-02,6.4247640816206495
2021-08-09,6.447506848082051
2021-08-16,6.359992073024923
2021-08-23,6.389808830442458
2021-08-30,6.448300862828811
2021-09-06,6.447046042730344
2021-09-13,6.3927912187581635
2021-09-22,6.3486822321740375
2021-09-29,6.266988477114075
2021-10-13,6.262687451987859
2021-10-20,6.417175718623419
2021-10-27,6.453251109847934
2021-11-03,6.579806950128612
2021-11-10,6.600638773371243
2021-11-17,6.6743757857124715
2021-11-24,6.698384590970763
2021-12-01,6.573424393141827
2021-12-08,6.688491791214704
2021-12-15,6.64236314632797
2021-12-22,6.63426718432292
2021-12-29,6.68652357952233
2022-01-06,6.540560853911004
2022-01-13,6.481623404690262
2022-01-20,6.337951304118106
2022-01-27,6.157124535856965
2022-02-10,6.245114764255385
2022-02-17,6.095970338006269
2022-02-24,6.015036892589584
2022-03-03,6.034966256024503
2022-03-10,5.861003949606809
2022-03-17,6.093135884847047
2022-03-24,6.217785059035072
2022-03-31,6.173556495965704
2022-04-11,5.76949727760854
2022-04-18,5.784670048795553
2022-04-25,5.339355957513401
2022-05-05,5.346356933823289
2022-05-12,5.21038314646592
2022-05-19,5.245329098009533
2022-05-26,5.263970803810196
2022-06-02,5.5502504601821325
2022-06-10,5.4358776961570605
2022-06-17,5.410942897455234
2022-06-24,5.785090970848759
2022-07-01,5.623597782828199
2022-07-08,5.787968785483216
2022-07-15,5.685693514219792
2022-07-22,5.757853095519007
2022-07-29,5.821700501204872
2022-08-05,5.926346202435552
2022-08-12,6.0309360111679
2022-08-19,5.989762922564232
2022-08-26,5.807469634473849
2022-09-02,5.571456922074592
2022-09-09,5.703260040827236
2022-09-19,5.347358405196478
2022-09-26,5.145162544283068
2022-10-10,4.989500128046126
2022-10-17,5.244473685274178
2022-10-24,5.2049931312627225
2022-10-31,5.137723580166823
2022-11-07,5.247530203273455
2022-11-14,5.319398297290743
2022-11-21,5.2906813702963165
2022-11-28,5.246275912382957
2022-12-05,5.381134503119432
2022-12-12,5.372590634272052
2022-12-19,5.19785953076468
2022-12-26,5.176987344333274
2023-01-03,5.177942858593907
2023-01-10,5.397160816848385
2023-01-17,5.559901096769062
2023-01-31,5.702186463553876
2023-02-07,5.810171153728219
2023-02-14,5.773696439214606
2023-02-21,5.660411194425454
2023-02-28,5.651622883692159
2023-03-07,5.670493113499219
2023-03-14,5.6461779711380835
2023-03-21,5.779334472087029
2023-03-28,5.780074285274588
2023-04-04,5.868240166225496
2023-04-12,5.825064925343297
2023-04-19,5.872818765539576
2023-04-26,5.719319640537792
2023-05-08,5.790596506811132
2023-05-15,5.85019359327983
2023-05-22,5.907156933133828
2023-05-29,5.916368795580178
2023-06-05,5.973101651711758
2023-06-12,5.99166804894721
2023-06-19,6.120489808932478
2023-06-28,6.042431893620822
2023-07-05,6.107921521718425
2023-07-12,6.125666776954402
2023-07-19,6.208071288106389
2023-07-26,6.1682894590973625
2023-08-02,6.154277545421694
2023-08-09,6.106061082416539
2023-08-16,5.961640947804885
2023-08-23,5.88405522638474
2023-08-30,6.061772885254149
2023-09-06,6.0076379821406
2023-09-13,5.889165573761491
2023-09-20,5.75740597658401
2023-09-27,5.7039651797746735
2023-10-12,5.827194856396184
2023-10-19,5.592146677487513
2023-10-26,5.412024406308298
2023-11-02,5.6553717974080255
2023-11-09,5.818817599660156
2023-11-16,5.886597278417076
2023-11-23,5.915577330536902
2023-11-30,5.878115172848801
2023-12-07,5.866999489555086
2023-12-14,5.895535553083741
2023-12-21,5.8915638488271505
2023-12-28,5.9939181476167045
2024-01-05,5.7149863219886035
2024-01-12,5.78054954860828
2024-01-19,5.770139775338838
2024-01-26,5.742475119710156
2024-02-02,5.546408601656756
2024-02-19,5.9210218090996065
2024-02-26,5.964766952566347
2024-03-04,6.149813325648195
2024-03-11,6.209503509477249
2024-03-18,6.285060311815272
2024-03-25,6.185544796130055
2024-04-01,6.254486529833813
2024-04-10,6.0738150801445565
2024-04-17,5.996355119892386
2024-04-24,5.948796843701507
2024-05-06,6.2885721415735505
2024-05-13,6.23846658079997
2024-05-20,6.342382819094599
2024-05-27,6.290300525442171
2024-06-03,6.253900853218162
2024-06-11,6.293484942207648
2024-06-18,6.43011260693069
2024-06-25,6.205005665791019
2024-07-02,6.195256247778924
2024-07-09,6.239931075136644
2024-07-16,6.338234910190398
2024-07-23,6.205891686248493
2024-07-30,5.984483275118552
2024-08-06,5.8405967227511075
2024-08-13,5.949259941429922
2024-08-20,5.98349349682067
2024-08-27,5.902175103818023
2024-09-03,5.84908888667356
2024-09-10,5.799723275235879
2024-09-19,5.978870004657833
2024-09-26,6.3285526133136045
2024-10-10,7.787773508028196
2024-10-17,7.693569147149121
2024-10-24,7.866894414894745
2024-10-31,7.799060725771095
2024-11-07,8.257057264553753
2024-11-14,8.21014580897357
2024-11-21,8.121746484193812
2024-11-28,8.055402037199391
2024-12-05,8.238823328081658
2024-12-12,8.321805655530293
2024-12-19,8.21175971395994
2024-12-26,8.348278953215367
2025-01-03,8.26552482234071
2025-01-10,8.168855324559061
2025-01-17,8.356571150542608
2025-01-24,8.461563856666869
2025-02-10,8.412201065132214
2025-02-17,8.478880157742696
2025-02-24,8.321481080284357
2025-03-03,8.118879470164153
2025-03-10,7.924000912297135
2025-03-17,8.002034254940664
2025-03-24,8.087989867137614
2025-03-31,7.888995972625123
2025-04-08,7.418657544775273
2025-04-15,7.798020084520815
2025-04-22,7.690369621594225
2025-04-29,7.961032695867825
2025-05-09,8.06723911363116
2025-05-16,8.352964842041203
2025-05-23,8.249631689010366
2025-05-30,8.332787247253863
2025-06-09,8.436699622516903
2025-06-16,8.460842055658816
2025-06-23,8.445957530959713
2025-06-30,8.60379297080549
2025-07-07,8.61319251217761
2025-07-14,8.661232216349426
2025-07-21,8.731082475496601
2025-07-28,8.773604072414937
2025-08-04,8.748660555428511
2025-08-11,8.817667505717079
2025-08-18,8.96317481376035
2025-08-25,9.058765510060798
2025-09-01,9.217131441315905
2025-09-08,9.278848490622728
2025-09-15,9.502789541576119
2025-09-22,9.62951977670438
2025-09-29,9.62057557681933
2025-10-14,9.60831549984457
2025-10-21,9.700361093249361
2025-10-28,9.884144063154196
2025-11-04,9.785255457646015
2025-11-11,9.811431781130608
2025-11-18,9.593460866097226
2025-11-25,9.721000927758562
2025-12-02,9.802773623957872
2025-12-09,9.836823188288312
2025-12-16,9.73975327682147
2025-12-23,9.83511781182368
2025-12-30,9.8053212803988
2026-01-08,9.818271800973212
2026-01-15,9.828944806162927
2026-01-22,9.81027625826521
2026-01-29,9.862477388173081
2026-02-05,9.622214698981793
2026-02-12,9.635488644526284
2026-02-27,9.651331490575648
2026-03-06,9.592079302905379
2026-03-13,9.532117619759594
2026-03-20,9.433852782647335
2026-03-27,9.322947429976395
2026-04-03,9.424671488061358
2026-04-13,10.181313253959337
2026-04-20,10.596067623971267
2026-04-27,10.680680562157818
2026-05-07,11.013345062315697
2026-05-14,11.277430475783293
2026-05-21,11.118953890542109
2026-05-28,11.462706316933453
2026-06-04,11.51779568947219
2026-06-11,10.914317456834903
2026-06-18,11.688907684031115
2026-06-26,11.345032558857145
2026-07-03,11.22812454823915
2026-07-10,11.078973272497246
2026-07-17,10.318805494523462
2026-07-24,10.29182787520032
2026-07-31,10.183582940352437
2026-08-07,10.784626229351097
2026-08-14,10.888414729315116
