date,margin_pct
2020-04-24,0.23529411764705882
2020-04-27,0.26636568848758463
2020-04-28,0.23873873873873874
2020-04-29,0.20674157303370785
2020-04-30,0.19955156950672645
2020-05-06,0.38031319910514544
2020-05-07,0.5022321428571429
2020-05-08,0.49888641425389757
2020-05-11,0.58
2020-05-12,0.6053215077605322
2020-05-13,0.6902654867256637
2020-05-14,0.7262693156732892
2020-05-15,0.7158590308370044
2020-05-18,0.7362637362637363
2020-05-19,0.743421052631579
2020-05-20,0.7636761487964989
2020-05-21,0.740174672489083
2020-05-22,0.7211328976034859
2020-05-25,0.7043478260869566
2020-05-26,0.7245119305856833
2020-05-27,0.7683982683982684
2020-05-28,0.7667386609071274
2020-05-29,0.7737068965517241
2020-06-01,0.8344086021505376
2020-06-02,0.8605150214592274
2020-06-03,0.8115631691648822
2020-06-04,0.7991452991452992
2020-06-05,0.7889125799573561
2020-06-08,0.7808510638297872
2020-06-09,0.7791932059447984
2020-06-10,0.7796610169491526
2020-06-11,0.7843551797040169
2020-06-12,0.7890295358649789
2020-06-15,0.7873684210526316
2020-06-16,0.7962184873949579
2020-06-17,0.8197064989517819
2020-06-18,0.8451882845188284
2020-06-19,0.8475991649269311
2020-06-22,0.8770833333333333
2020-06-23,0.8794178794178794
2020-06-24,0.8651452282157677
2020-06-29,0.8881987577639752
2020-06-30,0.9132231404958677
2020-07-01,0.9134020618556701
2020-07-02,0.9218106995884774
2020-07-03,0.9301848049281314
2020-07-06,0.9569672131147541
2020-07-07,0.9611451942740287
2020-07-08,0.9734693877551021
2020-07-09,0.9775967413441955
2020-07-10,0.9959349593495935
2020-07-13,1.0
2020-07-14,1.0
2020-07-15,1.0
2020-07-16,0.9959677419354839
2020-07-17,0.9919517102615694
2020-07-20,0.9919678714859438
2020-07-21,0.9919839679358717
2020-07-22,0.986
2020-07-23,0.9860279441117764
2020-07-24,0.9820717131474104
2020-07-27,0.9801192842942346
2020-07-28,0.9662698412698413
2020-07-29,0.9643564356435643
2020-07-30,0.9545454545454546
2020-07-31,0.9467455621301775
2020-08-03,0.937007874015748
2020-08-04,0.9214145383104125
2020-08-05,0.9137254901960784
2020-08-06,0.9060665362035225
2020-08-07,0.8828125
2020-08-10,0.8596491228070176
2020-08-11,0.8190661478599222
2020-08-12,0.7902912621359224
2020-08-13,0.7984496124031008
2020-08-14,0.8085106382978723
2020-08-17,0.8243243243243243
2020-08-18,0.8516377649325626
2020-08-19,0.8403846153846154
2020-08-20,0.8119001919385797
2020-08-21,0.8448275862068966
2020-08-24,0.8317399617590823
2020-08-25,0.816793893129771
2020-08-26,0.7714285714285715
2020-08-27,0.7452471482889734
2020-08-28,0.7324478178368121
2020-08-31,0.6893939393939394
2020-09-01,0.6918714555765595
2020-09-02,0.6566037735849056
2020-09-03,0.6308851224105462
2020-09-04,0.6691729323308271
2020-09-07,0.6097560975609756
2020-09-08,0.6348314606741573
2020-09-09,0.6411214953271028
2020-09-10,0.5690298507462687
2020-09-11,0.6163873370577281
2020-09-14,0.4721189591078067
2020-09-15,0.41187384044526903
2020-09-16,0.3888888888888889
2020-09-17,0.43622920517560076
2020-09-18,0.4612546125461255
2020-09-21,0.44935543278084716
2020-09-22,0.46691176470588236
2020-09-23,0.5467889908256881
2020-09-24,0.5512820512820513
2020-09-25,0.49725776965265084
2020-09-28,0.395985401459854
2020-09-29,0.3533697632058288
2020-09-30,0.2018181818181818
2020-10-09,0.2867513611615245
2020-10-12,0.34782608695652173
2020-10-13,0.41952983725135623
2020-10-14,0.463898916967509
2020-10-15,0.5009009009009009
2020-10-16,0.5557553956834532
2020-10-19,0.599640933572711
2020-10-20,0.589605734767025
2020-10-21,0.59391771019678
2020-10-22,0.625
2020-10-23,0.5098039215686274
2020-10-26,0.4697508896797153
2020-10-27,0.4937833037300178
2020-10-28,0.5
2020-10-29,0.49734513274336284
2020-10-30,0.43462897526501765
2020-11-02,0.4567901234567901
2020-11-03,0.5369718309859155
2020-11-04,0.5869947275922671
2020-11-05,0.7105263157894737
2020-11-06,0.6690017513134852
2020-11-09,0.6975524475524476
2020-11-10,0.6579406631762653
2020-11-11,0.5905923344947736
2020-11-12,0.6052173913043478
2020-11-13,0.6388888888888888
2020-11-16,0.6499133448873483
2020-11-17,0.6453287197231834
2020-11-18,0.6476683937823834
2020-11-19,0.6224137931034482
2020-11-20,0.6833046471600689
2020-11-23,0.7250859106529209
2020-11-24,0.7375643224699828
2020-11-25,0.7431506849315068
2020-11-26,0.7230769230769231
2020-11-27,0.7440273037542662
2020-11-30,0.7768313458262351
2020-12-01,0.7874149659863946
2020-12-02,0.7962648556876061
2020-12-03,0.7949152542372881
2020-12-04,0.8003384094754653
2020-12-07,0.768581081081081
2020-12-08,0.7824620573355818
2020-12-09,0.7609427609427609
2020-12-10,0.7697478991596639
2020-12-11,0.7432885906040269
2020-12-14,0.7353433835845896
2020-12-15,0.745819397993311
2020-12-16,0.7512520868113522
2020-12-17,0.7733333333333333
2020-12-18,0.778702163061564
2020-12-21,0.7724252491694352
2020-12-22,0.7529021558872305
2020-12-23,0.7632450331125827
2020-12-24,0.7702479338842976
2020-12-25,0.801980198019802
2020-12-28,0.7907742998352554
2020-12-29,0.7055921052631579
2020-12-30,0.7011494252873564
2020-12-31,0.6901639344262295
2021-01-04,0.8134206219312602
2021-01-05,0.8300653594771242
2021-01-06,0.8368678629690048
2021-01-07,0.8713355048859935
2021-01-08,0.865040650406504
2021-01-11,0.8782467532467533
2021-01-12,0.8833063209076175
2021-01-13,0.8883495145631068
2021-01-14,0.8836833602584814
2021-01-15,0.8790322580645161
2021-01-18,0.8856682769726248
2021-01-19,0.8794212218649518
2021-01-20,0.8908507223113965
2021-01-21,0.8958333333333334
2021-01-22,0.8928
2021-01-25,0.8961661341853036
2021-01-26,0.8819776714513556
2021-01-27,0.89171974522293
2021-01-28,0.8728139904610492
2021-01-29,0.8571428571428571
2021-02-01,0.7908082408874801
2021-02-02,0.7294303797468354
2021-02-03,0.6793048973143759
2021-02-04,0.637223974763407
2021-02-05,0.5795275590551181
2021-02-08,0.5267295597484277
2021-02-09,0.44427001569858715
2021-02-10,0.28996865203761757
2021-02-18,0.4131455399061033
2021-02-19,0.496875
2021-02-22,0.5756630265210608
2021-02-23,0.48598130841121495
2021-02-24,0.4494556765163297
2021-02-25,0.38819875776397517
2021-02-26,0.3550387596899225
2021-03-01,0.35139318885448917
2021-03-02,0.4126738794435858
2021-03-03,0.41512345679012347
2021-03-04,0.39907550077041604
2021-03-05,0.45076923076923076
2021-03-08,0.46543778801843316
2021-03-09,0.4003067484662577
2021-03-10,0.36447166921898927
2021-03-11,0.4418960244648318
2021-03-12,0.4870229007633588
2021-03-15,0.5625
2021-03-16,0.5205479452054794
2021-03-17,0.6610942249240122
2021-03-18,0.47496206373292865
2021-03-19,0.396969696969697
2021-03-22,0.3161875945537065
2021-03-23,0.32779456193353473
2021-03-24,0.3076923076923077
2021-03-25,0.2891566265060241
2021-03-26,0.3037593984962406
2021-03-29,0.2777777777777778
2021-03-30,0.2683658170914543
2021-03-31,0.28293413173652693
2021-04-01,0.3004484304932735
2021-04-02,0.31044776119402984
2021-04-06,0.35171385991058124
2021-04-07,0.45982142857142855
2021-04-08,0.5200594353640416
2021-04-09,0.4910979228486647
2021-04-12,0.5170370370370371
2021-04-13,0.40976331360946744
2021-04-14,0.465288035450517
2021-04-15,0.44542772861356933
2021-04-16,0.4683357879234168
2021-04-19,0.5205882352941177
2021-04-20,0.5007342143906021
2021-04-21,0.5425219941348973
2021-04-22,0.5783308931185944
2021-04-23,0.5745614035087719
2021-04-26,0.6175182481751825
2021-04-27,0.5889212827988338
2021-04-28,0.6026200873362445
2021-04-29,0.5406976744186046
2021-04-30,0.4397677793904209
2021-05-06,0.5594202898550724
2021-05-07,0.5151953690303908
2021-05-10,0.5274566473988439
2021-05-11,0.5382395382395382
2021-05-12,0.5878962536023055
2021-05-13,0.6143884892086331
2021-05-14,0.6508620689655172
2021-05-17,0.667144906743185
2021-05-18,0.6776504297994269
2021-05-19,0.6924177396280401
2021-05-20,0.6857142857142857
2021-05-21,0.6733238231098431
2021-05-24,0.6866096866096866
2021-05-25,0.6813655761024182
2021-05-26,0.7102272727272727
2021-05-27,0.7460992907801418
2021-05-28,0.7662889518413598
2021-05-31,0.8062234794908062
2021-06-01,0.8333333333333334
2021-06-02,0.8702397743300423
2021-06-03,0.8492957746478873
2021-06-04,0.8382559774964838
2021-06-07,0.8426966292134831
2021-06-08,0.8401122019635343
2021-06-09,0.8333333333333334
2021-06-10,0.8335664335664336
2021-06-11,0.8212290502793296
2021-06-15,0.8298465829846583
2021-06-16,0.8147632311977716
2021-06-17,0.8191933240611962
2021-06-18,0.825
2021-06-21,0.8502080443828016
2021-06-22,0.8490304709141274
2021-06-23,0.8464730290456431
2021-06-24,0.8383977900552486
2021-06-25,0.8082758620689655
2021-06-28,0.8319559228650137
2021-06-29,0.8101788170563962
2021-06-30,0.7953296703296703
2021-07-01,0.7462277091906722
2021-07-02,0.7273972602739726
2021-07-05,0.7729138166894665
2021-07-06,0.7295081967213115
2021-07-07,0.7680763983628922
2021-07-08,0.7833787465940054
2021-07-09,0.7727891156462585
2021-07-12,0.8206521739130435
2021-07-13,0.8086838534599728
2021-07-14,0.8075880758807588
2021-07-15,0.7875507442489851
2021-07-16,0.7648648648648648
2021-07-19,0.7435897435897436
2021-07-20,0.7075471698113207
2021-07-21,0.746971736204576
2021-07-22,0.7768817204301075
2021-07-23,0.7825503355704698
2021-07-26,0.7587131367292225
2021-07-27,0.7001338688085676
2021-07-28,0.6323529411764706
2021-07-29,0.6955941255006676
2021-07-30,0.672
2021-08-02,0.6937416777629827
2021-08-03,0.675531914893617
2021-08-04,0.6626826029216467
2021-08-05,0.649867374005305
2021-08-06,0.6556291390728477
2021-08-09,0.6428571428571429
2021-08-10,0.6283068783068783
2021-08-11,0.6494708994708994
2021-08-12,0.6931216931216931
2021-08-13,0.6759259259259259
2021-08-16,0.6626984126984127
2021-08-17,0.6256613756613757
2021-08-18,0.6044973544973545
2021-08-19,0.5
2021-08-20,0.45634920634920634
2021-08-23,0.5502645502645502
2021-08-24,0.6071428571428571
2021-08-25,0.6812169312169312
2021-08-26,0.6838624338624338
2021-08-27,0.6613756613756614
2021-08-30,0.6574074074074074
2021-08-31,0.6759259259259259
2021-09-01,0.66005291005291
2021-09-02,0.6640211640211641
2021-09-03,0.6349206349206349
2021-09-06,0.6547619047619048
2021-09-07,0.7156084656084656
2021-09-08,0.7619047619047619
2021-09-09,0.7777777777777778
2021-09-10,0.794973544973545
2021-09-13,0.8465608465608465
2021-09-14,0.8796296296296297
2021-09-15,0.8809523809523809
2021-09-16,0.8677248677248677
2021-09-17,0.8161375661375662
2021-09-22,0.7870370370370371
2021-09-23,0.7962962962962963
2021-09-24,0.7367724867724867
2021-09-27,0.6137566137566137
2021-09-28,0.626984126984127
2021-09-29,0.5396825396825397
2021-09-30,0.3505291005291005
2021-10-08,0.40476190476190477
2021-10-11,0.40343915343915343
2021-10-12,0.40476190476190477
2021-10-13,0.3002645502645503
2021-10-14,0.2526455026455027
2021-10-15,0.16534391534391535
2021-10-18,0.16137566137566137
2021-10-19,0.164021164021164
2021-10-20,0.14417989417989419
2021-10-21,0.1388888888888889
2021-10-22,0.10185185185185185
2021-10-25,0.1574074074074074
2021-10-26,0.2724867724867725
2021-10-27,0.2447089947089947
2021-10-28,0.1746031746031746
2021-10-29,0.1865079365079365
2021-11-01,0.27380952380952384
2021-11-02,0.25793650793650796
2021-11-03,0.3002645502645503
2021-11-04,0.5145502645502645
2021-11-05,0.31216931216931215
2021-11-08,0.3082010582010582
2021-11-09,0.3716931216931217
2021-11-10,0.4074074074074074
2021-11-11,0.41798941798941797
2021-11-12,0.4246031746031746
2021-11-15,0.32142857142857145
2021-11-16,0.2857142857142857
2021-11-17,0.2619047619047619
2021-11-18,0.2724867724867725
2021-11-19,0.294973544973545
2021-11-22,0.33465608465608465
2021-11-23,0.31613756613756616
2021-11-24,0.294973544973545
2021-11-25,0.38095238095238093
2021-11-26,0.4060846560846561
2021-11-29,0.43783068783068785
2021-11-30,0.5145502645502645
2021-12-01,0.5582010582010583
2021-12-02,0.5092592592592593
2021-12-03,0.5767195767195767
2021-12-06,0.5582010582010583
2021-12-07,0.5291005291005291
2021-12-08,0.5423280423280423
2021-12-09,0.5476190476190477
2021-12-10,0.5886243386243386
2021-12-13,0.6164021164021164
2021-12-14,0.6481481481481481
2021-12-15,0.66005291005291
2021-12-16,0.6283068783068783
2021-12-17,0.6005291005291006
2021-12-20,0.5343915343915344
2021-12-21,0.4947089947089947
2021-12-22,0.4947089947089947
2021-12-23,0.47354497354497355
2021-12-24,0.40476190476190477
2021-12-27,0.39814814814814814
2021-12-28,0.4007936507936508
2021-12-29,0.3425925925925926
2021-12-30,0.37566137566137564
2021-12-31,0.291005291005291
2022-01-04,0.3505291005291005
2022-01-05,0.3425925925925926
2022-01-06,0.3029100529100529
2022-01-07,0.17857142857142858
2022-01-10,0.17592592592592593
2022-01-11,0.1388888888888889
2022-01-12,0.14682539682539683
2022-01-13,0.11904761904761904
2022-01-14,0.11243386243386243
2022-01-17,0.15873015873015872
2022-01-18,0.1574074074074074
2022-01-19,0.13227513227513227
2022-01-20,0.0992063492063492
2022-01-21,0.06613756613756613
2022-01-24,0.07804232804232804
2022-01-25,0.05291005291005291
2022-01-26,0.03571428571428571
2022-01-27,0.03042328042328042
2022-01-28,0.011904761904761904
2022-02-07,0.018518518518518517
2022-02-08,0.015873015873015872
2022-02-09,0.018518518518518517
2022-02-10,0.018518518518518517
2022-02-11,0.02513227513227513
2022-02-14,0.027777777777777776
2022-02-15,0.031746031746031744
2022-02-16,0.027777777777777776
2022-02-17,0.03042328042328042
2022-02-18,0.03042328042328042
2022-02-21,0.03835978835978836
2022-02-22,0.047619047619047616
2022-02-23,0.06746031746031746
2022-02-24,0.09259259259259259
2022-02-25,0.12566137566137567
2022-02-28,0.1335978835978836
2022-03-01,0.164021164021164
2022-03-02,0.19444444444444445
2022-03-03,0.22883597883597884
2022-03-04,0.4298941798941799
2022-03-07,0.46164021164021163
2022-03-08,0.4947089947089947
2022-03-09,0.43783068783068785
2022-03-10,0.43915343915343913
2022-03-11,0.46296296296296297
2022-03-14,0.43386243386243384
2022-03-15,0.28174603174603174
2022-03-16,0.2526455026455027
2022-03-17,0.2156084656084656
2022-03-18,0.17724867724867724
2022-03-21,0.17328042328042328
2022-03-22,0.1574074074074074
2022-03-23,0.13756613756613756
2022-03-24,0.12962962962962962
2022-03-25,0.12566137566137567
2022-03-28,0.11904761904761904
2022-03-29,0.11507936507936507
2022-03-30,0.12169312169312169
2022-03-31,0.10714285714285714
2022-04-01,0.0873015873015873
2022-04-06,0.09259259259259259
2022-04-07,0.082010582010582
2022-04-08,0.082010582010582
2022-04-11,0.07142857142857142
2022-04-12,0.082010582010582
2022-04-13,0.06481481481481481
2022-04-14,0.09126984126984126
2022-04-15,0.08597883597883597
2022-04-18,0.10317460317460317
2022-04-19,0.14682539682539683
2022-04-20,0.13227513227513227
2022-04-21,0.09788359788359788
2022-04-22,0.05555555555555555
2022-04-25,0.03306878306878307
2022-04-26,0.0026455026455026454
2022-04-27,0.0013227513227513227
2022-04-28,0.0013227513227513227
2022-04-29,0.0013227513227513227
2022-05-05,0.0026455026455026454
2022-05-06,0.005291005291005291
2022-05-09,0.005291005291005291
2022-05-10,0.007936507936507936
2022-05-11,0.010582010582010581
2022-05-12,0.015873015873015872
2022-05-13,0.01455026455026455
2022-05-16,0.03042328042328042
2022-05-17,0.031746031746031744
2022-05-18,0.04365079365079365
2022-05-19,0.04497354497354497
2022-05-20,0.03968253968253968
2022-05-23,0.051587301587301584
2022-05-24,0.06349206349206349
2022-05-25,0.08068783068783068
2022-05-26,0.14814814814814814
2022-05-27,0.23677248677248677
2022-05-30,0.33994708994708994
2022-05-31,0.4603174603174603
2022-06-01,0.5952380952380952
2022-06-02,0.5198412698412699
2022-06-06,0.6124338624338624
2022-06-07,0.6150793650793651
2022-06-08,0.623015873015873
2022-06-09,0.6044973544973545
2022-06-10,0.5859788359788359
2022-06-13,0.667989417989418
2022-06-14,0.6785714285714286
2022-06-15,0.7314814814814815
2022-06-16,0.7433862433862434
2022-06-17,0.6944444444444444
2022-06-20,0.8055555555555556
2022-06-21,0.7288359788359788
2022-06-22,0.7976190476190477
2022-06-23,0.794973544973545
2022-06-24,0.7883597883597884
2022-06-27,0.8611111111111112
2022-06-28,0.8849206349206349
2022-06-29,0.8809523809523809
2022-06-30,0.8915343915343915
2022-07-01,0.8888888888888888
2022-07-04,0.8690476190476191
2022-07-05,0.8637566137566137
2022-07-06,0.876984126984127
2022-07-07,0.8849206349206349
2022-07-08,0.8809523809523809
2022-07-11,0.8253968253968254
2022-07-12,0.791005291005291
2022-07-13,0.75
2022-07-14,0.7420634920634921
2022-07-15,0.746031746031746
2022-07-18,0.6878306878306878
2022-07-19,0.753968253968254
2022-07-20,0.7288359788359788
2022-07-21,0.7354497354497355
2022-07-22,0.7235449735449735
2022-07-25,0.6296296296296297
2022-07-26,0.5873015873015873
2022-07-27,0.6031746031746031
2022-07-28,0.5767195767195767
2022-07-29,0.5833333333333334
2022-08-01,0.5502645502645502
2022-08-02,0.3888888888888889
2022-08-03,0.31746031746031744
2022-08-04,0.32407407407407407
2022-08-05,0.3439153439153439
2022-08-08,0.36772486772486773
2022-08-09,0.45105820105820105
2022-08-10,0.4708994708994709
2022-08-11,0.4312169312169312
2022-08-12,0.40476190476190477
2022-08-15,0.42592592592592593
2022-08-16,0.4126984126984127
2022-08-17,0.40343915343915343
2022-08-18,0.4298941798941799
2022-08-19,0.376984126984127
2022-08-22,0.414021164021164
2022-08-23,0.4603174603174603
2022-08-24,0.3558201058201058
2022-08-25,0.3187830687830688
2022-08-26,0.291005291005291
2022-08-29,0.28174603174603174
2022-08-30,0.3783068783068783
2022-08-31,0.2843915343915344
2022-09-01,0.24074074074074073
2022-09-02,0.2275132275132275
2022-09-05,0.21031746031746032
2022-09-06,0.17724867724867724
2022-09-07,0.1746031746031746
2022-09-08,0.164021164021164
2022-09-09,0.14814814814814814
2022-09-13,0.14814814814814814
2022-09-14,0.13095238095238096
2022-09-15,0.10582010582010581
2022-09-16,0.07936507936507936
2022-09-19,0.08333333333333333
2022-09-20,0.082010582010582
2022-09-21,0.07671957671957672
2022-09-22,0.08597883597883597
2022-09-23,0.07407407407407407
2022-09-26,0.082010582010582
2022-09-27,0.07671957671957672
2022-09-28,0.06349206349206349
2022-09-29,0.07671957671957672
2022-09-30,0.0582010582010582
2022-10-10,0.062169312169312166
2022-10-11,0.062169312169312166
2022-10-12,0.06613756613756613
2022-10-13,0.06746031746031746
2022-10-14,0.07275132275132275
2022-10-17,0.12037037037037036
2022-10-18,0.10978835978835978
2022-10-19,0.12301587301587301
2022-10-20,0.14682539682539683
2022-10-21,0.14814814814814814
2022-10-24,0.1746031746031746
2022-10-25,0.16005291005291006
2022-10-26,0.17724867724867724
2022-10-27,0.17724867724867724
2022-10-28,0.15873015873015872
2022-10-31,0.1746031746031746
2022-11-01,0.1865079365079365
2022-11-02,0.22486772486772486
2022-11-03,0.2791005291005291
2022-11-04,0.46296296296296297
2022-11-07,0.5198412698412699
2022-11-08,0.5582010582010583
2022-11-09,0.5568783068783069
2022-11-10,0.533068783068783
2022-11-11,0.455026455026455
2022-11-14,0.41798941798941797
2022-11-15,0.4603174603174603
2022-11-16,0.4166666666666667
2022-11-17,0.44312169312169314
2022-11-18,0.43783068783068785
2022-11-21,0.4722222222222222
2022-11-22,0.4828042328042328
2022-11-23,0.44841269841269843
2022-11-24,0.4537037037037037
2022-11-25,0.5092592592592593
2022-11-28,0.5145502645502645
2022-11-29,0.5145502645502645
2022-11-30,0.44047619047619047
2022-12-01,0.4007936507936508
2022-12-02,0.3862433862433862
2022-12-05,0.3968253968253968
2022-12-06,0.3716931216931217
2022-12-07,0.37566137566137564
2022-12-08,0.38227513227513227
2022-12-09,0.4748677248677249
2022-12-12,0.544973544973545
2022-12-13,0.48412698412698413
2022-12-14,0.44312169312169314
2022-12-15,0.4021164021164021
2022-12-16,0.3941798941798942
2022-12-19,0.30158730158730157
2022-12-20,0.3187830687830688
2022-12-21,0.28174603174603174
2022-12-22,0.2698412698412698
2022-12-23,0.2857142857142857
2022-12-26,0.3082010582010582
2022-12-27,0.27380952380952384
2022-12-28,0.28174603174603174
2022-12-29,0.26587301587301587
2022-12-30,0.2275132275132275
2023-01-03,0.21428571428571427
2023-01-04,0.2156084656084656
2023-01-05,0.21031746031746032
2023-01-06,0.1984126984126984
2023-01-09,0.2222222222222222
2023-01-10,0.19576719576719576
2023-01-11,0.18783068783068782
2023-01-12,0.18915343915343916
2023-01-13,0.1626984126984127
2023-01-16,0.1984126984126984
2023-01-17,0.19576719576719576
2023-01-18,0.17328042328042328
2023-01-19,0.18253968253968253
2023-01-20,0.12698412698412698
2023-01-30,0.25
2023-01-31,0.2724867724867725
2023-02-01,0.34656084656084657
2023-02-02,0.46164021164021163
2023-02-03,0.47883597883597884
2023-02-06,0.5965608465608465
2023-02-07,0.5965608465608465
2023-02-08,0.6031746031746031
2023-02-09,0.5992063492063492
2023-02-10,0.5992063492063492
2023-02-13,0.6243386243386243
2023-02-14,0.6415343915343915
2023-02-15,0.6706349206349206
2023-02-16,0.671957671957672
2023-02-17,0.6798941798941799
2023-02-20,0.705026455026455
2023-02-21,0.7658730158730159
2023-02-22,0.8161375661375662
2023-02-23,0.8240740740740741
2023-02-24,0.8941798941798942
2023-02-27,0.7936507936507936
2023-02-28,0.7513227513227513
2023-03-01,0.6878306878306878
2023-03-02,0.6507936507936508
