signal_date,entry_date,entry,fwd_21,fwd_63,fwd_126,fwd_252
2012-08-02,2012-08-03,1390.989990234375,0.010028793355676413,0.018885843690955362,0.08708186668000595,0.21561624889534792
2012-10-26,2012-10-31,1412.1600341796875,0.0028467166850427716,0.07152872714196379,0.1432273997777569,0.24386754797437682
2012-11-08,2012-11-09,1379.8499755859375,0.03477913619848172,0.10115598115347924,0.19602855021939214,0.2841178722317437
2013-01-02,2013-01-03,1459.3699951171875,0.024901132640728685,0.06434970877426216,0.11821540809285769,0.25490451444435
2013-03-01,2013-03-04,1525.199951171875,0.018679511635497414,0.07554425417133603,0.0706596006959257,0.22863237226036093
2013-03-26,2013-03-27,1562.8499755859375,0.012406830438838501,0.025856630393801705,0.08313020825725981,0.18312062446637922
2013-04-04,2013-04-05,1553.280029296875,0.041344747561194994,0.05060902340136764,0.08071951130381061,0.20074289931132694
2013-04-23,2013-04-24,1578.7900390625,0.04542717456319467,0.06786836735261925,0.11140177004616247,0.18990488847212283
2013-05-24,2013-05-28,1660.06005859375,-0.03421565896612244,-0.00197584977717824,0.08716549164760434,0.15042827481474652
2013-06-07,2013-06-10,1642.81005859375,0.005971436851217593,0.01759174908418104,0.09878190505205131,0.18747144799708715
2013-06-13,2013-06-14,1626.72998046875,0.03044760340779029,0.03765837631391822,0.09145341963168407,0.19121184988457296
2013-06-26,2013-06-27,1613.199951171875,0.04471237730351718,0.052981710488739786,0.141842347684894,0.21557154741605467
2013-08-20,2013-08-21,1642.800048828125,0.04085097599031284,0.08830651447359439,0.1177562365607856,0.21278910147246743
2013-10-01,2013-10-02,1693.8699951171875,0.03699814278897873,0.08153517433432533,0.11506197345480373,0.14894888601570044
2013-10-17,2013-10-18,1744.5,0.026959030837990783,0.056921782074018434,0.07741476000465752,0.09143594712847514
2013-12-18,2013-12-19,1809.5999755859375,0.019484974713380065,0.026436763077885228,0.08455460423847616,0.14425836111833834
2014-02-07,2014-02-10,1799.8399658203125,0.03798114646287787,0.05378814807550225,0.0761623703930383,0.14931889899879192
2014-03-18,2014-03-19,1860.77001953125,0.0021926170412587265,0.05170438040577219,0.07566755981659767,0.12279862508616834
2014-03-25,2014-03-26,1852.56005859375,0.00585134380395802,0.057741701925887456,0.07866950901716185,0.10989648773089811
2014-06-18,2014-06-19,1959.47998046875,0.007221316142600909,0.026476414865132636,0.027257249225333124,0.07681120055619028
2014-07-18,2014-07-21,1973.6300048828125,0.004038229396293724,-0.044015339705146816,0.02478683634940837,0.07376253689623624
2014-07-22,2014-07-23,1987.010009765625,0.0026975130096071886,-0.023014469098796342,0.03831882688256116,0.05794630727185224
2014-07-30,2014-07-31,1930.6700439453125,0.037655295579825276,0.026742013760832517,0.03331483103017696,0.08969427193858603
2014-08-04,2014-08-05,1920.2099609375,0.04032895623494959,0.050827825936596405,0.06317020080913593,0.09354712797418485
2014-08-06,2014-08-07,1909.5699462890625,0.04816272530480825,0.05969930571097448,0.07640465053275225,0.08797798813119839
2014-08-08,2014-08-11,1936.9200439453125,0.030341932618565437,0.049046939390690936,0.06797908068374037,0.07597114030289687
2014-08-13,2014-08-14,1955.1800537109375,0.01480679547488628,0.042487108095950354,0.0725303719492647,0.06974292986098685
2014-08-18,2014-08-19,1981.5999755859375,0.015018172250847561,0.03013724840477283,0.05846284669623181,0.049460099436545946
2014-09-17,2014-09-18,2011.3599853515625,-0.06194812290856966,0.0007606939125854861,0.04809686630400889,-0.026514376562664865
2014-09-24,2014-09-25,1965.989990234375,-0.0007172133056075891,0.058947346199005324,0.048336985319821446,-0.017624720668049654
2014-10-23,2014-10-24,1964.5799560546875,0.05335998452575552,0.03307072973701297,0.07644384910275281,0.054260950417112985
2014-10-29,2014-10-30,1994.6500244140625,0.029473800552784812,0.013135111849794878,0.060080698044016945,0.04246864460982147
2014-12-17,2014-12-18,2061.22998046875,-0.014122628540917392,0.020953480114056955,0.029894828704891463,-0.027012964185569754
2015-01-22,2015-01-23,2051.820068359375,0.031026069532635647,0.032103142991258604,0.013563486591018581,-0.0851634677910178
2015-02-02,2015-02-03,2050.030029296875,0.02488256710225878,0.019233831249851896,0.02111678289773522,-0.06707218822895
