symbol,group,module,variant,signal_date,signal_pos,reward_risk,trend_stage,rv_pct,mom_20,mom_121,ivol_60,fwd_20,fwd_60,vol_up,adx14,mkt_rv_pct_stock,year,regime,mkt_rv_pct_sector,regime_sector
002460.SZ,cn_stock,C,v1,2022-04-13,1365,3.3443030114871095,0,0.2751322751322751,-0.06597085921444568,0.3209755226013935,0.4382321823028169,-0.07902348578491969,0.21606922126081574,True,21.908165037291077,0.8174603174603174,2022,high,0.8333333333333334,high
002460.SZ,cn_stock,C,v2,2022-05-11,1382,0.03873475405441649,1,0.8068783068783069,-0.1070220507038323,0.3044831332021962,0.38998522872798413,0.16141209549347835,0.13196740517039385,False,26.066582127136915,0.9603174603174603,2022,high,0.9907407407407407,high
002460.SZ,cn_stock,C,v1,2022-07-26,1435,4.803493449781676,0,0.29894179894179895,-0.12533745433038568,-0.10646941854086667,0.43233302966994647,-0.009488493837932266,-0.14418148107754392,False,21.293563903417816,0.082010582010582,2022,mid,0.4947089947089947,mid
002460.SZ,cn_stock,C,v1,2022-08-22,1454,0.18780096308186253,2,0.05423280423280423,0.025724191924840545,-0.32080310745625484,0.40864391883998824,-0.10805800894122775,-0.14840257332897178,False,12.828225349281286,0.23941798941798942,2022,mid,0.4126984126984127,mid
002460.SZ,cn_stock,C,v1,2022-09-06,1465,3.176470588235288,0,0.12962962962962962,-0.0976852364602947,-0.31378967719076634,0.41023172071372643,-0.09844114397937886,-0.026758315944519384,True,21.611762784090494,0.1574074074074074,2022,mid,0.45634920634920634,mid
002460.SZ,cn_stock,C,v1,2022-09-29,1481,5.409090909090943,0,0.06613756613756613,-0.10693779904306222,-0.30642998831766555,0.3239720979699272,0.10634878114117319,-0.07326547013126172,False,26.01876049426298,0.26587301587301587,2022,mid,0.7156084656084656,mid
002460.SZ,cn_stock,C,v1,2022-12-15,1531,2.492063492063488,0,0.0026455026455026454,-0.0567534076827757,-0.2780122725499238,0.30094885112672026,-0.06148187073042577,-0.16211245401996854,False,14.233740119888607,0.01984126984126984,2022,low,0.021164021164021163,low
002460.SZ,cn_stock,C,v1,2023-03-09,1585,11.504504504504506,0,0.0026455026455026454,-0.13757545271629779,-0.22330758967266917,0.25945529955738617,-0.09463400408282285,-0.12219305920093315,False,20.049184622320215,0.10185185185185185,2023,low,0.09259259259259259,low
002460.SZ,cn_stock,C,v1,2023-04-10,1606,2.7957746478873147,0,0.06481481481481481,-0.0580423754103252,-0.2325768765946019,0.2680263413147187,0.00839537462379214,-0.04862981150007917,True,24.14732718432914,0.0992063492063492,2023,low,0.006613756613756613,low
002460.SZ,cn_stock,C,v1,2023-04-26,1618,1.6090534979423872,0,0.3373015873015873,-0.037256430241621286,-0.1936117936117937,0.33194263783773825,-0.040479274611398997,-0.06930051813471505,True,20.969614068444805,0.2804232804232804,2023,mid,0.2222222222222222,mid
002460.SZ,cn_stock,C,v2,2023-05-11,1626,0.15384615384615483,2,0.31746031746031744,0.00839537462379214,-0.023312150003146015,0.31132724264678335,-0.040213634935595266,-0.10477536914860186,False,23.485595056581804,0.16666666666666666,2023,mid,0.2923280423280423,mid
002460.SZ,cn_stock,C,v1,2023-05-30,1639,4.5215053763440896,0,0.18121693121693122,-0.05646429694872601,-0.24334125603391243,0.3406067551730839,-0.0391731955325888,-0.21970328388064675,False,21.5270789864026,0.046296296296296294,2023,low,0.10978835978835978,low
002460.SZ,cn_stock,C,v1,2023-06-27,1657,4.098039215686262,0,0.03439153439153439,-0.0021867115222876654,-0.3501520920635596,0.3421888228640007,-0.03877275792312873,-0.2422454484153742,False,18.84874686154124,0.3412698412698413,2023,low,0.1984126984126984,low
002460.SZ,cn_stock,C,v1,2023-07-25,1677,1.4029304029304002,0,0.12698412698412698,-0.03877275792312873,-0.3994714372840008,0.28604336903433175,-0.15573482988425114,-0.24956155734829888,True,18.30341980615038,0.21296296296296297,2023,low,0.08597883597883597,low
002460.SZ,cn_stock,C,v1,2023-09-18,1716,1.1263157894736775,0,0.167989417989418,-0.04085035431429751,-0.38101265822784813,0.20544824537885284,-0.05258583224684921,-0.17362016514558887,True,32.3281349919188,0.3888888888888889,2023,mid,0.455026455026455,mid
002460.SZ,cn_stock,C,v1,2023-10-20,1734,0.9406249999999985,0,0.4933862433862434,-0.018604651162790642,-0.36816057189991747,0.31207420730158364,-0.030692845858722673,-0.06793048973143767,True,18.290120359356006,0.1111111111111111,2023,low,0.17724867724867724,low
002460.SZ,cn_stock,C,v1,2023-12-21,1778,4.537634408602151,0,0.2526455026455027,-0.07931118117875324,-0.47279693486590035,0.354239512105174,0.06480505795574287,-0.06506849315068486,False,17.793715583676164,0.10978835978835978,2023,low,0.017195767195767195,low
002460.SZ,cn_stock,C,v1,2024-01-25,1802,1.3381642512077307,0,0.4537037037037037,0.03755252100840334,-0.453751935801774,0.29768419411780594,-0.011389521640090994,-0.1354087572766388,False,15.855421453842128,0.7764550264550265,2024,high,0.9537037037037037,high
002460.SZ,cn_stock,C,v2,2024-02-26,1818,1.1142857142857148,1,0.6851851851851852,-0.1180108857001485,-0.46442533229085214,0.3301054179567507,-0.004488078541374341,-0.07994389901823284,False,26.049118027243285,0.958994708994709,2024,high,0.9986772486772487,high
002460.SZ,cn_stock,C,v1,2024-04-29,1861,1.4512534818941494,0,0.8055555555555556,0.018949181739879473,-0.45062608971310836,0.37219910036395676,-0.0693153000845309,-0.2194984502676811,False,18.696724711845246,0.7605820105820106,2024,high,0.9404761904761905,high
002460.SZ,cn_stock,C,v1,2024-05-27,1878,2.8571428571428745,0,0.37433862433862436,0.01673899566026038,-0.45554508325479115,0.3493009368649792,-0.17774390243902438,-0.1868902439024389,False,17.21471237995087,0.5753968253968254,2024,mid,0.6970899470899471,mid
002460.SZ,cn_stock,C,v1,2024-07-10,1909,1.6500000000000012,0,0.46296296296296297,-0.1372295770100097,-0.48010788941335136,0.3171137516343175,0.010479041916167775,0.1714071856287427,True,29.94815179665695,0.37962962962962965,2024,mid,0.7394179894179894,mid
002460.SZ,cn_stock,C,v2,2024-07-31,1924,0.22077922077922157,1,0.42592592592592593,-0.019034191046880644,-0.5354237288135593,0.26362323748635785,-0.07761408551922377,0.21523535752784784,True,15.844288641242912,0.791005291005291,2024,high,0.8201058201058201,high
002460.SZ,cn_stock,C,v1,2024-08-26,1942,1.4999999999999982,0,0.3253968253968254,-0.017325800376647882,-0.49636363636363634,0.2957318418504635,0.04292832502874666,0.5653507090839403,True,11.03525756474637,0.44841269841269843,2024,mid,0.5582010582010583,mid
002460.SZ,cn_stock,C,v1,2024-09-11,1954,0.006802721088435234,2,0.6838624338624338,0.04754659566375041,-0.4277801448657861,0.3523836459502137,0.11328976034858385,0.37690631808278874,True,11.026882467528628,0.5119047619047619,2024,mid,0.36243386243386244,mid
002460.SZ,cn_stock,C,v1,2024-12-12,2013,2.880341880341874,0,0.8941798941798942,-0.0481723553618979,0.12761613067891786,0.4668644460262113,-0.16480162767039663,-0.06281790437436419,False,33.16412669936813,0.7208994708994709,2024,mid,0.7804232804232805,mid
002460.SZ,cn_stock,C,v1,2025-03-25,2079,3.850746268656704,0,0.2619047619047619,-0.016766126740551224,-0.03982542280414603,0.2655618509131869,-0.1317919075144509,-0.06358381502890187,False,24.201822512535788,0.49867724867724866,2025,mid,0.3373015873015873,mid
002460.SZ,cn_stock,C,v1,2025-04-09,2089,3.963350785340314,0,0.4537037037037037,-0.18181818181818177,-0.004660087719298045,0.25679733533572174,0.056399864910503306,0.17223910840932133,True,32.20656911691732,0.921957671957672,2025,high,0.9246031746031746,high
002460.SZ,cn_stock,C,v2,2025-05-12,2109,0.03631284916201088,2,0.05026455026455026,0.056399864910503306,-0.15753029428736287,0.2312254663016902,-0.013746803069053737,0.1429028132992327,True,30.316462357394503,0.08994708994708994,2025,mid,0.3478835978835979,mid
002460.SZ,cn_stock,C,v1,2025-05-29,2122,2.9508196721311513,0,0.10052910052910052,0.02123356926188058,-0.11344165435745934,0.20771888442476072,0.11716171617161719,0.25907590759075894,True,15.827771572703055,0.13227513227513227,2025,mid,0.25132275132275134,mid
002460.SZ,cn_stock,C,v1,2025-06-23,2138,0.6290322580645178,2,0.12698412698412698,0.00289110183103114,-0.026604068857589924,0.16903752647887058,0.1540679051889815,0.553811659192825,True,12.277150719495587,0.01455026455026455,2025,mid,0.20105820105820105,mid
002460.SZ,cn_stock,C,v1,2025-11-25,2243,4.823343848580441,0,0.9761904761904762,-0.05857740585774063,0.5697478991596638,0.6166570531667662,0.08987654320987648,0.20082304526748973,True,29.851604286996903,0.5952380952380952,2025,mid,0.7103174603174603,mid
002460.SZ,cn_stock,C,v2,2025-12-10,2254,0.11964285714285741,1,0.9298941798941799,-0.06717850287907878,0.6549951028403525,0.586684084108463,0.03260525482747689,0.11506805951250398,False,19.125897478882077,0.5396825396825397,2025,mid,0.7367724867724867,mid
002460.SZ,cn_stock,C,v1,2026-02-03,2291,3.299999999999997,0,0.7473544973544973,0.014981273408239737,0.8249005116543491,0.46584490675294393,0.03350553505535059,0.2324723247232472,False,20.163963999872397,0.4126984126984127,2026,mid,0.6441798941798942,mid
002460.SZ,cn_stock,C,v2,2026-02-24,2300,0.5011111111111101,4,0.7513227513227513,0.031305375073833464,0.9406970207982013,0.43860936041441484,-0.011168384879725046,0.07316723940435277,False,17.26688187857378,0.43783068783068785,2026,mid,0.7288359788359788,mid
002460.SZ,cn_stock,C,v1,2026-05-18,2355,6.537234042553154,0,0.6481481481481481,-0.03401609363569846,1.9494645247657294,0.4571336808850713,-0.10172914300138836,-0.325760444276158,False,23.4339666445567,0.28703703703703703,2026,mid,0.4603174603174603,mid
002460.SZ,cn_stock,C,v1,2026-06-09,2371,1.3402366863905297,0,0.5264550264550265,-0.18814371257485019,1.8071970947507427,0.4684226982878211,-0.17362442838176728,,False,33.68741506524452,0.5304232804232805,2026,mid,0.6587301587301587,mid
002466.SZ,cn_stock,A,early,2022-07-04,1394,0.07728706624605673,4,0.18386243386243387,0.3806757069189093,0.8999599079994092,0.5030190574561988,-0.17509883437324814,-0.23822178214938372,False,50.64391634905671,0.3915343915343915,2022,mid,0.4947089947089947,mid
002466.SZ,cn_stock,C,v1,2016-09-20,15,1.3042096902303408,0,,,,,0.04450283274488864,-0.11027177929222431,False,57.2665077432585,,2016,na,,na
002466.SZ,cn_stock,C,v2,2016-10-10,24,0.32250580046403854,2,,0.0005742882927228798,,,0.0035667431944899075,-0.17497540177107251,False,39.84271773912581,,2016,na,,na
002466.SZ,cn_stock,C,v1,2016-11-30,61,7.601851851851795,0,,-0.028364440078585407,,0.22601353498194346,-0.13812713256666243,-0.015628290997935945,False,16.884942094532903,,2016,na,,na
002466.SZ,cn_stock,C,v1,2017-05-11,168,3.048722044728426,0,,-0.04345328602804521,,0.47332656419636954,0.02472711858419574,0.5326574587586985,False,23.914385596112336,,2017,na,,na
002466.SZ,cn_stock,C,v1,2017-06-05,183,1.187536400698895,0,,-0.07819234913793116,,0.4831920762094434,0.28227515160371164,0.6361510922773435,False,17.664398893488634,,2017,na,,na
002466.SZ,cn_stock,C,v1,2017-09-27,265,2.5974458634092197,4,,0.0799513261374134,0.8967581900607304,0.49795590593697303,0.03678664580073043,-0.1331664058424622,False,38.78094030827411,,2017,na,,na
002466.SZ,cn_stock,C,v1,2017-10-13,272,4.767491926803006,0,0.7193675889328063,-0.10549885020373573,1.0618010594467333,0.48562734394286755,0.13084069998195913,-0.17337182031390952,False,27.95944366735493,0.3176470588235294,2017,mid,0.2901960784313726,mid
002466.SZ,cn_stock,C,v1,2017-11-17,297,8.485664639443993,0,0.6330935251798561,-0.07414057368075333,0.7879110093243906,0.46548650543160996,-0.11129505250212834,0.01591618579131593,True,20.770612607140286,0.7607142857142857,2017,mid,0.65,mid
002466.SZ,cn_stock,C,v1,2017-12-08,312,4.470284237726115,0,0.6962457337883959,-0.2347744585809437,1.1168457568322192,0.4463024133133572,-0.044745002996898875,0.15070492273212932,False,31.981286654884585,0.976271186440678,2017,high,0.8779661016949153,high
002466.SZ,cn_stock,C,v2,2018-01-03,323,0.20098258150960402,2,0.4243421052631579,0.04644033443121365,0.9909053516749693,0.4254942129914365,-0.08311744909570729,-0.038181245914340356,False,27.63258441934356,0.6089743589743589,2018,low,0.15384615384615385,low
002466.SZ,cn_stock,C,v1,2018-02-07,348,1.2150875617422503,0,0.47720364741641336,-0.1017716632850002,1.0301315534919717,0.41878596311130795,0.2598275529599734,0.2210682901297485,True,25.21855253153008,0.9080118694362018,2018,high,1.0,high
002466.SZ,cn_stock,C,v1,2018-04-23,394,2.3488827910623256,0,0.7786666666666666,-0.10090230169387704,0.558361002663553,0.4026501027576737,0.10737868147992868,-0.2562624462844566,False,30.149207689962715,0.9425587467362925,2018,high,0.9556135770234987,high
002466.SZ,cn_stock,C,v1,2018-06-22,422,5.527281279397935,0,0.8734491315136477,-0.1709915258294633,0.3884641371217241,0.4098703457040644,0.05067713897952708,-0.2922237301839393,True,24.83996784104497,0.9221698113207547,2018,high,0.9811320754716981,high
002466.SZ,cn_stock,C,v2,2018-07-12,436,0.27766847024102465,1,0.8872901678657075,-0.11851619745468578,0.5934082285544231,0.4195549530976918,-0.21626425309671593,-0.44056766290229965,True,32.40515220513055,1.0,2018,high,1.0,high
002466.SZ,cn_stock,C,v1,2018-08-20,463,1.2611202635914367,0,0.49774774774774777,-0.24307566238732592,-0.07969749854566599,0.42708869461809434,-0.1456100465519108,-0.22933131247519023,False,45.07101900970309,0.9591397849462365,2018,high,0.832258064516129,high
002466.SZ,cn_stock,C,v1,2018-09-10,478,4.587155963302744,0,0.2701525054466231,-0.17052023121387283,-0.36020586995585324,0.4389822121787161,-0.17570930811348928,-0.03301808528289363,True,51.79159929954988,0.83125,2018,mid,0.45208333333333334,mid
002466.SZ,cn_stock,C,v1,2018-10-19,501,8.515422885572148,0,0.979253112033195,-0.1975098349353125,-0.48568522017148674,0.38574789779484586,0.1078485874564108,0.035932683074746175,False,34.989030685025426,1.0,2018,high,0.9880715705765407,high
002466.SZ,cn_stock,C,v3,2018-11-15,520,0.29957291031116495,2,0.8423153692614771,0.11580863234529382,-0.5703428658285019,0.3737688023099677,0.09041338490935358,0.047164095633126735,False,18.082682249776713,0.9636015325670498,2018,high,0.867816091954023,high
002466.SZ,cn_stock,C,v2,2018-11-30,531,0.20470415288496824,2,0.65234375,0.012758731470007723,-0.5723407435881009,0.4094070628805534,-0.08614673494358094,0.20215706711378978,False,11.682437373562227,0.6454033771106942,2018,high,0.8630393996247655,high
002466.SZ,cn_stock,C,v1,2019-02-01,574,2.1722543352601082,0,0.16756756756756758,-0.08574171867498792,-0.47898482959268507,0.36569032890326814,0.3040852762024784,-0.006458727158160094,False,24.720828575323743,0.5503472222222222,2019,mid,0.546875,mid
002466.SZ,cn_stock,C,v1,2019-03-29,609,2.4525065963060655,0,0.45084745762711864,-0.06005788712011573,-0.3903671112973439,0.3662496554987027,-0.13848709533649362,-0.30387747660143427,False,33.79410611238129,0.8150572831423896,2019,high,0.9541734860883797,high
002466.SZ,cn_stock,C,v1,2019-10-18,743,2.3973305954825466,3,0.9530386740331491,0.05889351576442614,-0.3753671140191086,0.5300746486195512,0.014775280898876364,0.5393820224719101,False,25.510162745966102,0.47516778523489933,2019,mid,0.4389261744966443,mid
002466.SZ,cn_stock,C,v3,2019-11-04,754,0.7333682556312221,3,0.5768707482993197,0.003696560591449627,-0.12755316662771676,0.49518413427584507,0.0866826794769151,0.5714438217240458,False,19.15250108224085,0.3082010582010582,2019,mid,0.23015873015873015,mid
002466.SZ,cn_stock,C,v1,2020-03-03,827,1.6597222222222199,4,0.9933862433862434,0.18660500588211448,0.13257153924369347,0.6988592652708531,-0.5179310109056101,-0.4006700625619638,False,27.09034569933784,0.8915343915343915,2020,high,0.9021164021164021,high
002466.SZ,cn_stock,C,v1,2020-03-24,842,15.87368421052633,0,0.958994708994709,-0.5020561521848467,0.15698753646247687,0.7342015178122643,-0.11229279306042417,0.20438476620521673,True,29.283143705871744,0.9933862433862434,2020,high,0.9841269841269841,high
002466.SZ,cn_stock,C,v1,2020-05-26,883,1.2560000000000002,0,0.9973544973544973,-0.11209682965408163,-0.22984536082474216,0.7094261427468377,0.6908837425451166,0.5685074742467664,False,27.850201723225712,0.5066137566137566,2020,mid,0.3915343915343915,mid
002466.SZ,cn_stock,C,v1,2020-07-03,909,2.780141843971632,0,0.8968253968253969,0.013384641124309704,0.03835875737668415,0.8662034345904699,0.15299102966264932,-0.12162236530735782,False,31.785108097300995,0.03968253968253968,2020,low,0.027777777777777776,low
002466.SZ,cn_stock,C,v1,2021-02-25,1066,4.415841584158425,0,0.8716931216931217,-0.25260920978218027,0.9215040249991509,0.9187759914567557,-0.264612139139208,0.1632615624498408,False,26.71308424648664,0.5648148148148148,2021,mid,0.4880952380952381,mid
002466.SZ,cn_stock,C,v1,2021-03-26,1087,2.091603053435118,0,0.6931216931216931,-0.16563555248823048,0.7374208198876537,0.8241316372311774,0.0812383681427431,0.727895778558979,False,29.09726808770021,0.8306878306878307,2021,mid,0.5793650793650794,mid
002466.SZ,cn_stock,C,v1,2021-04-14,1099,0.11162790697674335,0,0.7208994708994709,-0.0734156563809738,1.511949507127154,0.732788206072916,0.4820740111107735,1.2109529158191918,False,31.671346340927286,0.4537037037037037,2021,low,0.08994708994708994,low
002466.SZ,cn_stock,C,v1,2021-06-18,1142,1.3314814814814828,0,0.6322751322751323,0.06830323933184568,1.4034909164927996,0.6462051711270185,0.4754067227954677,1.6294233082230805,True,32.95935642424579,0.335978835978836,2021,low,0.08862433862433862,low
002466.SZ,cn_stock,C,v1,2021-08-18,1185,1.3217993079584773,5,0.8187830687830688,0.26945989663471037,2.315373112729728,0.7394364003347085,0.271104619241487,0.08411805533973538,False,36.21623527490416,0.5396825396825397,2021,mid,0.671957671957672,mid
002466.SZ,cn_stock,C,v1,2021-09-29,1213,6.896226415094342,0,0.5727513227513228,-0.29850517791674014,6.757366847660302,0.7853007551812363,-0.04375293231934174,0.07997730521216351,False,26.49074041862409,0.08465608465608465,2021,mid,0.39285714285714285,mid
002466.SZ,cn_stock,C,v2,2021-10-19,1222,2.2695312500000004,1,0.49206349206349204,-0.20431583086565397,6.635177687809267,0.7470566665038765,-0.10610079575596809,-0.06525400651531499,False,23.00810464745712,0.12962962962962962,2021,mid,0.4695767195767196,mid
002466.SZ,cn_stock,C,v2,2021-11-08,1236,0.0012878300064388937,2,0.4351851851851852,0.09359880298380308,4.454819455114946,0.6526813375906961,0.09068120761802034,-0.2329947768423365,True,16.41420732111078,0.0291005291005291,2021,mid,0.335978835978836,mid
002466.SZ,cn_stock,C,v1,2021-12-27,1271,7.111111111111108,0,0.2923280423280423,-0.23804062492035571,3.8427855669234976,0.5727716810665445,-0.08116756419261684,-0.13078235274442251,False,23.044215020809183,0.062169312169312166,2021,low,0.19047619047619047,low
002466.SZ,cn_stock,C,v1,2022-01-18,1286,3.900000000000017,0,0.4417989417989418,-0.11220934516478787,1.7372032789511627,0.6038040026405189,0.1441766163550351,-0.2374882915782358,True,23.14886648144344,0.1865079365079365,2022,mid,0.3439153439153439,mid
002466.SZ,cn_stock,C,v1,2022-02-11,1299,1.92671394799054,0,0.2857142857142857,-0.10043155964974204,0.598641977388755,0.6061876026894617,0.008480905304996122,-0.04063239705826516,True,29.767496232294015,0.4933862433862434,2022,mid,0.6243386243386243,mid
002466.SZ,cn_stock,C,v1,2022-08-04,1417,2.7595505617977514,0,0.1970899470899471,-0.22389706144002952,0.8342867663497324,0.5247656895098981,-0.05025171708650089,-0.07794518161227315,False,22.43189567510755,0.14682539682539683,2022,mid,0.5158730158730159,mid
002466.SZ,cn_stock,C,v1,2022-08-22,1429,0.13128491620111693,2,0.2037037037037037,0.02134961314853867,0.07810179107052173,0.5263157825516933,-0.050271656977999735,-0.24997624621019077,True,13.850019552094064,0.23941798941798942,2022,mid,0.4126984126984127,mid
002466.SZ,cn_stock,C,v1,2022-09-06,1440,1.888583218707011,0,0.2843915343915344,-0.0754120294350179,-0.00879400266432162,0.5134013758708567,-0.08240854718523605,-0.19826913860986095,False,16.841266873199665,0.1574074074074074,2022,mid,0.45634920634920634,mid
002466.SZ,cn_stock,C,v1,2022-09-29,1456,6.268867924528333,0,0.20899470899470898,-0.09218225332374819,-0.07150545260364949,0.48513461387073414,-0.0741772837080622,-0.23335772496266083,False,12.681430956053012,0.26587301587301587,2022,mid,0.7156084656084656,mid
002466.SZ,cn_stock,C,v1,2022-11-23,1490,10.381502890173476,0,0.08994708994708994,-0.041314615730238646,-0.07033254618129026,0.41943767560440604,-0.10665173008996243,-0.10425120883391814,False,19.605095784363986,0.6481481481481481,2022,mid,0.6759259259259259,mid
002466.SZ,cn_stock,C,v1,2022-12-15,1506,1.4210526315789422,0,0.0026455026455026454,-0.08535683130707483,-0.18263818668289333,0.37087995634809623,-0.01859207301614141,-0.1509096835725755,False,24.093439194966475,0.01984126984126984,2022,low,0.021164021164021163,low
002466.SZ,cn_stock,C,v1,2023-06-27,1632,2.7310344827586475,0,0.05423280423280423,-0.022854350232137,-0.3495393007419635,0.4078799691025373,-0.05429458230976281,-0.1912446124652476,False,15.383846815276993,0.3412698412698413,2023,low,0.1984126984126984,low
002466.SZ,cn_stock,C,v1,2023-07-20,1649,3.7368421052631438,0,0.022486772486772486,-0.02818721772846755,-0.5045156606956039,0.35772318235232237,-0.11072922893006576,-0.20233114166168553,False,12.027955745346114,0.25,2023,low,0.13095238095238096,low
002466.SZ,cn_stock,C,v1,2023-09-11,1686,1.4878048780487811,0,0.09259259259259259,-0.0804011838211115,-0.4411867395994664,0.20739529501674756,-0.02467369926694085,-0.08153048453423928,True,23.638890879695996,0.49074074074074076,2023,mid,0.5092592592592593,mid
002466.SZ,cn_stock,C,v1,2023-10-20,1709,1.7948717948717918,0,0.24074074074074073,-0.03819819819819814,-0.41281194365493334,0.27176810646220817,-0.01161483701760968,0.05339078306481815,True,11.918920229997802,0.1111111111111111,2023,low,0.17724867724867724,low
002466.SZ,cn_stock,C,v1,2024-02-06,1785,3.169761273209553,0,0.656084656084656,-0.19272187151875242,-0.42923246499547096,0.38225025955423897,0.19342226310947574,-0.1517939282428702,True,27.262567164955808,0.966931216931217,2024,high,0.996031746031746,high
002466.SZ,cn_stock,C,v2,2024-02-27,1794,0.8871548619447781,1,0.5436507936507936,-0.10456663560111834,-0.34271420370001526,0.3867446208469749,0.0006244796003331832,-0.27872606161532054,True,25.64287143834714,0.9431216931216931,2024,high,0.9907407407407407,high
002466.SZ,cn_stock,C,v1,2024-04-17,1828,4.277777777777782,0,0.2605820105820106,-0.09615384615384603,-0.2813083980834892,0.30442025867666167,-0.20610358908231252,-0.3754566946056308,False,14.293406617562239,0.7380952380952381,2024,high,0.9497354497354498,high
002466.SZ,cn_stock,C,v1,2024-05-29,1855,1.772277227722775,0,0.2037037037037037,-0.053038379530916946,-0.5138184014081792,0.34691515388614796,-0.1396003377427526,-0.2738530819026175,False,39.91711533388744,0.421957671957672,2024,mid,0.6521164021164021,mid
002466.SZ,cn_stock,C,v1,2024-12-05,1983,11.900000000000006,0,0.8214285714285714,-0.015123374900504083,-0.28434749330271714,0.4262108528473704,-0.1478987068965517,-0.1091056034482758,False,30.201076970587327,0.8505291005291006,2024,high,0.8240740740740741,high
002466.SZ,cn_stock,C,v1,2024-12-24,1996,7.959999999999994,0,0.06746031746031746,-0.09090909090909083,-0.256221198156682,0.3385018809145503,-0.09077809798270897,-0.1069164265129684,False,17.130317787853752,0.3664021164021164,2024,mid,0.626984126984127,mid
002466.SZ,cn_stock,C,v1,2025-01-13,2009,4.09615384615385,0,0.21825396825396826,-0.11291208791208796,-0.27900287631831255,0.3370454369619974,0.012078042737689643,-0.1467946732734592,True,22.247917032256826,0.533068783068783,2025,mid,0.705026455026455,mid
002466.SZ,cn_stock,C,v1,2025-02-06,2021,1.8618421052631573,0,0.18253968253968253,-0.044545454545454555,-0.38858260714920856,0.309570261603988,0.05486837932128119,-0.0808753568030447,True,19.198158644530924,0.7751322751322751,2025,mid,0.7711640211640212,mid
002466.SZ,cn_stock,C,v1,2025-09-24,2180,1.9999999999999893,0,0.705026455026455,0.013327098433481455,0.761331728840754,0.4320892593018043,0.2847254268574064,0.2812644208583295,False,28.82803812898114,0.7738095238095238,2025,mid,0.5886243386243386,mid
002466.SZ,cn_stock,C,v1,2025-11-25,2218,4.021739130434776,0,0.9933862433862434,0.1069882498453929,0.17727272727272747,0.5755995901973296,0.03873370577281188,0.054003724394785735,True,35.00896764069493,0.5952380952380952,2025,mid,0.7103174603174603,mid
002466.SZ,cn_stock,C,v1,2025-12-17,2234,0.3251231527093595,1,0.8756613756613757,-0.16433401478219845,0.6199999999999999,0.560817051428556,0.10519382762514096,-0.07790741437711701,False,14.892207360274046,0.5965608465608465,2025,mid,0.7473544973544973,mid
002466.SZ,cn_stock,C,v1,2026-03-20,2293,4.2014388489208585,0,0.4775132275132275,-0.023201403782413643,0.5378833433553818,0.37511543864802604,0.33373253493013966,0.24111776447105782,False,18.348054194132168,0.4298941798941799,2026,mid,0.701058201058201,mid
002466.SZ,cn_stock,C,v1,2026-07-16,2372,3.943355119825704,0,0.951058201058201,-0.2295440349781387,0.9719568567026193,0.5088037205147866,-0.03202269963518456,,False,37.2991117233146,0.8783068783068783,2026,mid,0.7883597883597884,mid
002466.SZ,cn_stock,C,v2,2026-08-07,2388,0.41857335127860024,2,0.8584656084656085,0.0014644351464434546,0.23579051873914114,0.48039014159628596,,,False,30.952468245959615,0.9021164021164021,2026,high,0.8809523809523809,high
002475.SZ,cn_stock,A,early,2019-07-25,707,,4,0.7136627906976745,0.13708311860413747,0.3319345362987831,0.4312845914334106,0.13551311103917119,0.511492392359987,True,22.5293145409456,0.5217391304347826,2019,mid,0.6144927536231884,mid
002475.SZ,cn_stock,A,early,2019-08-12,719,0.2842960288808663,4,0.5457142857142857,0.10672708260718022,0.4350818646365626,0.3958387851587592,0.18512219702695898,0.5659486016628874,True,22.50547473957445,0.37749287749287747,2019,mid,0.3575498575498576,mid
002475.SZ,cn_stock,A,early,2020-06-02,913,0.6671826625386985,4,0.5529100529100529,0.022103376667709673,2.024034638154988,0.3676790353138585,0.3955747286390203,0.5043974394656277,False,14.455369664936313,0.4973544973544973,2020,mid,0.291005291005291,mid
002475.SZ,cn_stock,A,early,2020-10-29,1012,3.223529411764699,4,0.08465608465608465,0.03619712956762533,1.7052615933412603,0.32732262384332944,-0.14357326253646097,-0.015894363614133655,False,13.650472165689502,0.46164021164021163,2020,mid,0.5224867724867724,mid
002475.SZ,cn_stock,A,early,2026-05-25,2360,1.2206896551724111,4,0.9047619047619048,0.09824571739995003,1.07748084351846,0.45390819357616663,-0.07161921111573077,-0.22560051501455192,False,37.119216816477085,0.328042328042328,2026,mid,0.6177248677248677,mid
002475.SZ,cn_stock,A,early,2026-06-18,2378,1.8637413394919193,4,0.9047619047619048,0.030414433568085597,1.2462739303610433,0.5046550002991478,-0.17022252152856376,,False,17.326987431779514,0.5833333333333334,2026,mid,0.6891534391534392,mid
002475.SZ,cn_stock,C,v1,2016-09-28,22,3.1290322580645133,0,,-0.01584323535543042,,,0.17284473628468544,0.03473840288074559,False,44.57296411539724,,2016,na,,na
002475.SZ,cn_stock,C,v1,2016-11-23,57,1.7412587412587415,0,,-0.06046948356807513,,,-0.07815310813511889,0.04617229662202682,True,22.645545499423825,,2016,na,,na
002475.SZ,cn_stock,C,v1,2017-04-19,154,3.140243902439011,0,,0.08138297872340439,,0.2782452730956979,0.18806361698639118,0.25545171339563866,False,43.80825584143869,,2017,na,,na
002475.SZ,cn_stock,C,v1,2017-05-31,181,1.762942779291547,0,,0.0302372685185186,,0.3624969390885984,0.046060946496278454,0.15250667041145904,True,27.50594281506786,,2017,na,,na
