symbol,strategy,indicator,gate,params,full_cagr,full_bh_cagr,full_excess,full_mdd,full_bh_mdd,full_calmar,full_sharpe,full_n_trades,full_avg_weight,h1_cagr,h1_bh_cagr,h1_excess,h1_mdd,h1_bh_mdd,h1_calmar,h1_sharpe,h1_n_trades,h1_avg_weight,h2_cagr,h2_bh_cagr,h2_excess,h2_mdd,h2_bh_mdd,h2_calmar,h2_sharpe,h2_n_trades,h2_avg_weight,score
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'fixed', 'direction': 'contrarian', 'gate_cap': 0.0}",0.022133128721148143,0.0558792460949884,-0.033746117373840256,-0.50806525736472,-0.723038445845489,0.04356355487865931,0.2297342529278643,244.0,0.40373346726937887,-0.01510974361749462,0.04403576496043171,-0.05914550857792633,-0.50806525736472,-0.723038445845489,-0.029739769445892128,-0.05916343859293996,95.0,0.2586438402148372,0.06129305380000183,0.06916853140854928,-0.007875477608547454,-0.3246196654354272,-0.46696138837984813,0.18881497434170125,0.4868704248899087,150.0,0.5479291917167669,-0.0028222484728404294
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'fixed', 'direction': 'contrarian', 'gate_cap': 0.0}",0.019267080283111193,0.0558792460949884,-0.036612165811877206,-0.23443348317492196,-0.723038445845489,0.08218570155669747,0.3046858931083329,223.0,0.15009208103130756,0.010702456165669005,0.04403576496043171,-0.033333308794762706,-0.14362928341028758,-0.723038445845489,0.0745144437927512,0.21412895503942075,67.0,0.0689828801611279,0.027867365287281176,0.06916853140854928,-0.04130116612126811,-0.23443348317492174,-0.46696138837984813,0.11887109686668793,0.37566991882230566,156.0,0.23079492317969272,0.010906981135552666
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'fixed', 'direction': 'momentum', 'gate_cap': 0.0}",0.03132686622020664,0.0558792460949884,-0.02455237987478176,-0.6374115242493599,-0.723038445845489,0.049147003197186234,0.25651695374293115,245.0,0.5960991126736983,0.057323762322365246,0.04403576496043171,0.013287997361933535,-0.6374115242493599,-0.723038445845489,0.08993210844418274,0.35343968023082184,96.0,0.7410204766700235,0.006767469432460205,0.06916853140854928,-0.06240106197608908,-0.6346245033554876,-0.46696138837984813,0.010663738000468251,0.11817102800095325,150.0,0.4517368069472278,0.004927373354005442
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'fixed', 'direction': 'momentum', 'gate_cap': 0.0}",0.06622330592775527,0.0558792460949884,0.010344059832766872,-0.4982663452579792,-0.723038445845489,0.13290744309344818,0.49447189998005564,237.0,0.3719236564540432,0.10613457506021162,0.04403576496043171,0.06209881009977991,-0.39156476866447876,-0.723038445845489,0.27105241215191006,0.663561443741065,104.0,0.396609600537093,0.027963430588883398,0.06916853140854928,-0.041205100819665885,-0.49826634525797797,-0.46696138837984813,0.05612145161922445,0.2791476338634946,133.0,0.3473613894455578,0.0593694131370394
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'preq', 'direction': 'contrarian', 'gate_cap': 0.0}",0.022133128721148143,0.0558792460949884,-0.033746117373840256,-0.50806525736472,-0.723038445845489,0.04356355487865931,0.2297342529278643,244.0,0.40373346726937887,-0.01510974361749462,0.04403576496043171,-0.05914550857792633,-0.50806525736472,-0.723038445845489,-0.029739769445892128,-0.05916343859293996,95.0,0.2586438402148372,0.05794386805150609,0.06916853140854928,-0.011224663357043196,-0.2946936661194077,-0.46696138837984813,0.19662407005391033,0.5066720517246172,131.0,0.47177688710754845,-0.0028222484728404294
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'preq', 'direction': 'contrarian', 'gate_cap': 0.0}",0.019267080283111193,0.0558792460949884,-0.036612165811877206,-0.23443348317492196,-0.723038445845489,0.08218570155669747,0.3046858931083329,223.0,0.15009208103130756,0.010702456165669005,0.04403576496043171,-0.033333308794762706,-0.14362928341028758,-0.723038445845489,0.0745144437927512,0.21412895503942075,67.0,0.0689828801611279,0.026702056662119666,0.06916853140854928,-0.04246647474642962,-0.17955929756259859,-0.46696138837984813,0.14870885008230053,0.4232914063884772,146.0,0.1850367401469606,0.010906981135552666
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'preq', 'direction': 'momentum', 'gate_cap': 0.0}",0.03132686622020664,0.0558792460949884,-0.02455237987478176,-0.6374115242493599,-0.723038445845489,0.049147003197186234,0.25651695374293115,245.0,0.5960991126736983,0.057323762322365246,0.04403576496043171,0.013287997361933535,-0.6374115242493599,-0.723038445845489,0.08993210844418274,0.35343968023082184,96.0,0.7410204766700235,0.012609552019152703,0.06916853140854928,-0.05655897938939658,-0.6110430148271702,-0.46696138837984813,0.020636111882760398,0.1599085772035487,131.0,0.5278891115564462,0.004927373354005442
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 3, 'edge_mode': 'preq', 'direction': 'momentum', 'gate_cap': 0.0}",0.06622330592775527,0.0558792460949884,0.010344059832766872,-0.4982663452579792,-0.723038445845489,0.13290744309344818,0.49447189998005564,237.0,0.3719236564540432,0.10613457506021162,0.04403576496043171,0.06209881009977991,-0.39156476866447876,-0.723038445845489,0.27105241215191006,0.663561443741065,104.0,0.396609600537093,0.030436204050950044,0.06916853140854928,-0.03873232735759924,-0.48256466843747425,-0.46696138837984813,0.06307176227696341,0.29354199901124073,134.0,0.39311957247828994,0.0593694131370394
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'fixed', 'direction': 'contrarian', 'gate_cap': 0.0}",0.01792794599849712,0.0558792460949884,-0.03795130009649128,-0.48826108092070464,-0.723038445845489,0.03671795008664367,0.20268185134038727,540.0,0.39460907416708524,-0.018262561366320096,0.04403576496043171,-0.06229832632675181,-0.48826108092070464,-0.723038445845489,-0.03740327066798511,-0.09487504250807127,194.0,0.2526854649211145,0.055929029868276414,0.06916853140854928,-0.013239501540272869,-0.29453948651518824,-0.46696138837984813,0.18988635625733793,0.4679022248810576,346.0,0.5356546426185704,-0.008083600023237297
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'fixed', 'direction': 'contrarian', 'gate_cap': 0.0}",0.018791173825615015,0.0558792460949884,-0.037088072269373384,-0.21869228580488764,-0.723038445845489,0.08592517910019049,0.32353839165211873,372.0,0.14850159049054076,0.008818942104663385,0.04403576496043171,-0.035216822855768326,-0.11383802925729192,-0.723038445845489,0.07746920921066881,0.19606668179970016,104.0,0.07066129573682443,0.028817661761808777,0.06916853140854928,-0.040350869646740506,-0.21869228580488764,-0.46696138837984813,0.13177264875048794,0.42048088318400473,268.0,0.22595190380761523,0.012117228278452165
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'fixed', 'direction': 'momentum', 'gate_cap': 0.0}",0.03589174207350565,0.0558792460949884,-0.01998750402148275,-0.6140205186129039,-0.723038445845489,0.05845365258246823,0.28084225973789895,541.0,0.6052235057759919,0.06170111534887224,0.04403576496043171,0.017665350388440526,-0.6140205186129039,-0.723038445845489,0.10048705780754273,0.372007914518089,195.0,0.7469788519637462,0.011501462620320924,0.06916853140854928,-0.05766706878822836,-0.6078248096647207,-0.46696138837984813,0.01892233162819594,0.15354143215831023,346.0,0.4640113560454242,0.011388958620097643
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'fixed', 'direction': 'momentum', 'gate_cap': 0.0}",0.067475182594674,0.0558792460949884,0.0115959364996856,-0.5023965121090841,-0.723038445845489,0.13430663025786152,0.5091548928363574,398.0,0.37351414699481,0.10954600309003881,0.04403576496043171,0.0655102381296071,-0.3548114148412682,-0.723038445845489,0.30874430333377617,0.6852792240448182,138.0,0.39493118496139645,0.027220952915964602,0.06916853140854928,-0.04194757849258468,-0.5023965121090841,-0.46696138837984813,0.05418220919108249,0.27988398585860036,260.0,0.35220440881763526,0.06068021400295597
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'preq', 'direction': 'contrarian', 'gate_cap': 0.0}",0.01792794599849712,0.0558792460949884,-0.03795130009649128,-0.48826108092070464,-0.723038445845489,0.03671795008664367,0.20268185134038727,540.0,0.39460907416708524,-0.018262561366320096,0.04403576496043171,-0.06229832632675181,-0.48826108092070464,-0.723038445845489,-0.03740327066798511,-0.09487504250807127,194.0,0.2526854649211145,0.05174892853146962,0.06916853140854928,-0.017419602877079665,-0.28548678565586894,-0.46696138837984813,0.18126558261736406,0.4683157385419492,276.0,0.4709418837675351,-0.008083600023237297
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'preq', 'direction': 'contrarian', 'gate_cap': 0.0}",0.018791173825615015,0.0558792460949884,-0.037088072269373384,-0.21869228580488764,-0.723038445845489,0.08592517910019049,0.32353839165211873,372.0,0.14850159049054076,0.008818942104663385,0.04403576496043171,-0.035216822855768326,-0.11383802925729192,-0.723038445845489,0.07746920921066881,0.19606668179970016,104.0,0.07066129573682443,0.02793420725867901,0.06916853140854928,-0.04123432414987027,-0.17817018546590047,-0.46696138837984813,0.15678384790156302,0.4495827849265994,234.0,0.19221776887107547,0.012117228278452165
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'preq', 'direction': 'momentum', 'gate_cap': 0.0}",0.03589174207350565,0.0558792460949884,-0.01998750402148275,-0.6140205186129039,-0.723038445845489,0.05845365258246823,0.28084225973789895,541.0,0.6052235057759919,0.06170111534887224,0.04403576496043171,0.017665350388440526,-0.6140205186129039,-0.723038445845489,0.10048705780754273,0.372007914518089,195.0,0.7469788519637462,0.018819956906640956,0.06916853140854928,-0.05034857450190833,-0.5811378280887458,-0.46696138837984813,0.03238467020557979,0.2047445922126834,276.0,0.5287241148964595,0.011388958620097643
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 5, 'edge_mode': 'preq', 'direction': 'momentum', 'gate_cap': 0.0}",0.067475182594674,0.0558792460949884,0.0115959364996856,-0.5023965121090841,-0.723038445845489,0.13430663025786152,0.5091548928363574,398.0,0.37351414699481,0.10954600309003881,0.04403576496043171,0.0655102381296071,-0.3548114148412682,-0.723038445845489,0.30874430333377617,0.6852792240448182,138.0,0.39493118496139645,0.029346966317757905,0.06916853140854928,-0.03982156509079138,-0.4815071632919652,-0.46696138837984813,0.06094814066133253,0.2901269929133277,231.0,0.385938543754175,0.06068021400295597
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 9, 'edge_mode': 'fixed', 'direction': 'contrarian', 'gate_cap': 0.0}",0.02014840826020703,0.0558792460949884,-0.03573083783478137,-0.4598861425761177,-0.723038445845489,0.04381173163284036,0.22208017124985338,891.0,0.392160555834589,-0.017250367038906145,0.04403576496043171,-0.061286131999337856,-0.4598861425761177,-0.723038445845489,-0.03751008226139574,-0.09140917897702866,326.0,0.24916079221215173,0.0594424011893413,0.06916853140854928,-0.009726130219207985,-0.2788317988283967,-0.46696138837984813,0.21318372380448733,0.5018080049918804,565.0,0.5342768871075484,-0.003913810047732676
000300,ladder,b200,ma200,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 9, 'edge_mode': 'fixed', 'direction': 'contrarian', 'gate_cap': 0.0}",0.019487011773343887,0.0558792460949884,-0.03639223432164451,-0.21885223562230738,-0.723038445845489,0.08904186753191018,0.3358107567728547,573.0,0.15281265695630336,0.009872048278067203,0.04403576496043171,-0.03416371668236451,-0.1148094853228877,-0.723038445845489,0.08598634729790199,0.218472208552935,184.0,0.0720879489761665,0.029151279525384544,0.06916853140854928,-0.04001725188316474,-0.21885223562230705,-0.46696138837984813,0.13320073903971227,0.425728562668613,389.0,0.23313293253173012,0.013781406419777365
000300,ladder,b200,off,"{'strategy': 'ladder', 'indicator': 'b200', 'n_bands': 9, 'edge_mode': 'fixed', 'direction': 'momentum', 'gate_cap': 0.0}",0.03520997486452426,0.0558792460949884,-0.020669271230464137,-0.6206577970074046,-0.723038445845489,0.05673009351416268,0.2780340052226315,892.0,0.6076720241084882,0.06170777872598765,0.04403576496043171,0.01767201376555594,-0.6206577970074046,-0.723038445845489,0.09942319104588879,0.37251280944414594,327.0,0.750503524672709,0.01015595074552933,0.06916853140854928,-0.05901258066301995,-0.6043589090613608,-0.46696138837984813,0.0168045024128174,0.14354577486200767,565.0,0.46538911155644624,0.010290474667386591
